logN,q0,delta,depth,dnum_req,ok,err,auxBits,ksTech,QCount,logQ,logQ_bits,dnum,perPart,maxDigitBits,PCount,logP,logP_bits,logQP,logQP_bits,bound_tc128,margin,digits
14,60,53,5,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,53,5,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,53,5,6,1,,60,HYBRID,6,325,328,6,1,60,1,60,60,385,388,438,53,L5=6;L4=5;L3=4;L2=3;L1=2
14,60,54,5,1,1,,60,HYBRID,6,330,333,1,6,331,6,360,360,690,693,438,-252,L5=1;L4=1;L3=1;L2=1;L1=1
14,60,54,5,2,1,,60,HYBRID,6,330,333,2,3,169,3,180,180,510,513,438,-72,L5=2;L4=2;L3=2;L2=1;L1=1
14,60,54,5,3,1,,60,HYBRID,6,330,333,3,2,115,2,120,120,450,453,438,-12,L5=3;L4=3;L3=2;L2=2;L1=1
14,60,54,5,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,5,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,5,6,1,,60,HYBRID,6,330,333,6,1,60,1,60,60,390,393,438,48,L5=6;L4=5;L3=4;L2=3;L1=2
14,60,55,5,1,1,,60,HYBRID,6,335,338,1,6,335,6,360,360,695,698,438,-257,L5=1;L4=1;L3=1;L2=1;L1=1
14,60,55,5,2,1,,60,HYBRID,6,335,338,2,3,170,3,180,180,515,518,438,-77,L5=2;L4=2;L3=2;L2=1;L1=1
14,60,55,5,3,1,,60,HYBRID,6,335,338,3,2,116,2,120,120,455,458,438,-17,L5=3;L4=3;L3=2;L2=2;L1=1
14,60,55,5,4,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 4 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,5,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 6 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,5,6,1,,60,HYBRID,6,335,338,6,1,60,1,60,60,395,398,438,43,L5=6;L4=5;L3=4;L2=3;L1=2
14,60,40,6,1,1,,60,HYBRID,7,300,303,1,7,300,5,300,300,600,603,438,-162,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,40,6,2,1,,60,HYBRID,7,300,303,2,4,180,3,180,180,480,483,438,-42,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,40,6,3,1,,60,HYBRID,7,300,303,3,3,140,3,180,180,480,483,438,-42,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,40,6,4,1,,60,HYBRID,7,300,303,4,2,100,2,120,120,420,423,438,18,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,40,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,40,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,40,6,7,1,,60,HYBRID,7,300,303,7,1,60,1,60,60,360,363,438,78,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,41,6,1,1,,60,HYBRID,7,306,309,1,7,307,6,360,360,666,669,438,-228,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,41,6,2,1,,60,HYBRID,7,306,309,2,4,184,4,240,240,546,549,438,-108,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,41,6,3,1,,60,HYBRID,7,306,309,3,3,143,3,180,180,486,489,438,-48,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,41,6,4,1,,60,HYBRID,7,306,309,4,2,101,2,120,120,426,429,438,12,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,41,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,41,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,41,6,7,1,,60,HYBRID,7,306,309,7,1,60,1,60,60,366,369,438,72,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,42,6,1,1,,60,HYBRID,7,312,315,1,7,313,6,360,360,672,675,438,-234,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,42,6,2,1,,60,HYBRID,7,312,315,2,4,186,4,240,240,552,555,438,-114,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,42,6,3,1,,60,HYBRID,7,312,315,3,3,145,3,180,180,492,495,438,-54,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,42,6,4,1,,60,HYBRID,7,312,315,4,2,102,2,120,120,432,435,438,6,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,42,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,42,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,42,6,7,1,,60,HYBRID,7,312,315,7,1,60,1,60,60,372,375,438,66,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,43,6,1,1,,60,HYBRID,7,318,321,1,7,319,6,360,360,678,681,438,-240,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,43,6,2,1,,60,HYBRID,7,318,321,2,4,190,4,240,240,558,561,438,-120,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,43,6,3,1,,60,HYBRID,7,318,321,3,3,147,3,180,180,498,501,438,-60,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,43,6,4,1,,60,HYBRID,7,318,321,4,2,103,2,120,120,438,441,438,0,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,43,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,43,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,43,6,7,1,,60,HYBRID,7,318,321,7,1,60,1,60,60,378,381,438,60,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,44,6,1,1,,60,HYBRID,7,324,327,1,7,324,6,360,360,684,687,438,-246,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,44,6,2,1,,60,HYBRID,7,324,327,2,4,192,4,240,240,564,567,438,-126,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,44,6,3,1,,60,HYBRID,7,324,327,3,3,148,3,180,180,504,507,438,-66,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,44,6,4,1,,60,HYBRID,7,324,327,4,2,104,2,120,120,444,447,438,-6,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,44,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,44,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,44,6,7,1,,60,HYBRID,7,324,327,7,1,60,1,60,60,384,387,438,54,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,45,6,1,1,,60,HYBRID,7,330,333,1,7,330,6,360,360,690,693,438,-252,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,45,6,2,1,,60,HYBRID,7,330,333,2,4,195,4,240,240,570,573,438,-132,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,45,6,3,1,,60,HYBRID,7,330,333,3,3,150,3,180,180,510,513,438,-72,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,45,6,4,1,,60,HYBRID,7,330,333,4,2,105,2,120,120,450,453,438,-12,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,45,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,45,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,45,6,7,1,,60,HYBRID,7,330,333,7,1,60,1,60,60,390,393,438,48,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,46,6,1,1,,60,HYBRID,7,336,339,1,7,336,6,360,360,696,699,438,-258,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,46,6,2,1,,60,HYBRID,7,336,339,2,4,198,4,240,240,576,579,438,-138,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,46,6,3,1,,60,HYBRID,7,336,339,3,3,152,3,180,180,516,519,438,-78,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,46,6,4,1,,60,HYBRID,7,336,339,4,2,106,2,120,120,456,459,438,-18,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,46,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,46,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,46,6,7,1,,60,HYBRID,7,336,339,7,1,60,1,60,60,396,399,438,42,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,47,6,1,1,,60,HYBRID,7,342,345,1,7,343,6,360,360,702,705,438,-264,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,47,6,2,1,,60,HYBRID,7,342,345,2,4,201,4,240,240,582,585,438,-144,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,47,6,3,1,,60,HYBRID,7,342,345,3,3,155,3,180,180,522,525,438,-84,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,47,6,4,1,,60,HYBRID,7,342,345,4,2,107,2,120,120,462,465,438,-24,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,47,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,47,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,47,6,7,1,,60,HYBRID,7,342,345,7,1,60,1,60,60,402,405,438,36,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,48,6,1,1,,60,HYBRID,7,348,351,1,7,349,6,360,360,708,711,438,-270,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,48,6,2,1,,60,HYBRID,7,348,351,2,4,205,4,240,240,588,591,438,-150,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,48,6,3,1,,60,HYBRID,7,348,351,3,3,157,3,180,180,528,531,438,-90,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,48,6,4,1,,60,HYBRID,7,348,351,4,2,108,2,120,120,468,471,438,-30,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,48,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,48,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,48,6,7,1,,60,HYBRID,7,348,351,7,1,60,1,60,60,408,411,438,30,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,49,6,1,1,,60,HYBRID,7,354,357,1,7,355,6,360,360,714,717,438,-276,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,49,6,2,1,,60,HYBRID,7,354,357,2,4,207,4,240,240,594,597,438,-156,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,49,6,3,1,,60,HYBRID,7,354,357,3,3,159,3,180,180,534,537,438,-96,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,49,6,4,1,,60,HYBRID,7,354,357,4,2,109,2,120,120,474,477,438,-36,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,49,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,49,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,49,6,7,1,,60,HYBRID,7,354,357,7,1,60,1,60,60,414,417,438,24,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,50,6,1,1,,60,HYBRID,7,360,363,1,7,360,6,360,360,720,723,438,-282,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,50,6,2,1,,60,HYBRID,7,360,363,2,4,210,4,240,240,600,603,438,-162,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,50,6,3,1,,60,HYBRID,7,360,363,3,3,160,3,180,180,540,543,438,-102,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,50,6,4,1,,60,HYBRID,7,360,363,4,2,110,2,120,120,480,483,438,-42,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,50,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,50,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,50,6,7,1,,60,HYBRID,7,360,363,7,1,60,1,60,60,420,423,438,18,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,51,6,1,1,,60,HYBRID,7,366,369,1,7,366,7,420,420,786,789,438,-348,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,51,6,2,1,,60,HYBRID,7,366,369,2,4,213,4,240,240,606,609,438,-168,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,51,6,3,1,,60,HYBRID,7,366,369,3,3,162,3,180,180,546,549,438,-108,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,51,6,4,1,,60,HYBRID,7,366,369,4,2,111,2,120,120,486,489,438,-48,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,51,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,51,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,51,6,7,1,,60,HYBRID,7,366,369,7,1,60,1,60,60,426,429,438,12,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,52,6,1,1,,60,HYBRID,7,372,375,1,7,372,7,420,420,792,795,438,-354,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,52,6,2,1,,60,HYBRID,7,372,375,2,4,216,4,240,240,612,615,438,-174,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,52,6,3,1,,60,HYBRID,7,372,375,3,3,164,3,180,180,552,555,438,-114,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,52,6,4,1,,60,HYBRID,7,372,375,4,2,112,2,120,120,492,495,438,-54,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,52,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,52,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,52,6,7,1,,60,HYBRID,7,372,375,7,1,60,1,60,60,432,435,438,6,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,53,6,1,1,,60,HYBRID,7,378,381,1,7,378,7,420,420,798,801,438,-360,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,53,6,2,1,,60,HYBRID,7,378,381,2,4,219,4,240,240,618,621,438,-180,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,53,6,3,1,,60,HYBRID,7,378,381,3,3,166,3,180,180,558,561,438,-120,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,53,6,4,1,,60,HYBRID,7,378,381,4,2,113,2,120,120,498,501,438,-60,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,53,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,53,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,53,6,7,1,,60,HYBRID,7,378,381,7,1,60,1,60,60,438,441,438,0,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,54,6,1,1,,60,HYBRID,7,384,387,1,7,385,7,420,420,804,807,438,-366,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,54,6,2,1,,60,HYBRID,7,384,387,2,4,222,4,240,240,624,627,438,-186,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,54,6,3,1,,60,HYBRID,7,384,387,3,3,169,3,180,180,564,567,438,-126,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,54,6,4,1,,60,HYBRID,7,384,387,4,2,114,2,120,120,504,507,438,-66,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,54,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,54,6,7,1,,60,HYBRID,7,384,387,7,1,60,1,60,60,444,447,438,-6,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,55,6,1,1,,60,HYBRID,7,390,393,1,7,390,7,420,420,810,813,438,-372,L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,55,6,2,1,,60,HYBRID,7,390,393,2,4,225,4,240,240,630,633,438,-192,L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,55,6,3,1,,60,HYBRID,7,390,393,3,3,170,3,180,180,570,573,438,-132,L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,55,6,4,1,,60,HYBRID,7,390,393,4,2,115,2,120,120,510,513,438,-72,L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,55,6,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,6,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 7 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,55,6,7,1,,60,HYBRID,7,390,393,7,1,60,1,60,60,450,453,438,-12,L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,40,7,1,1,,60,HYBRID,8,340,344,1,8,340,6,360,360,700,704,438,-262,L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,40,7,2,1,,60,HYBRID,8,340,344,2,4,181,4,240,240,580,584,438,-142,L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,40,7,3,1,,60,HYBRID,8,340,344,3,3,140,3,180,180,520,524,438,-82,L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,40,7,4,1,,60,HYBRID,8,340,344,4,2,101,2,120,120,460,464,438,-22,L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,40,7,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,40,7,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,40,7,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,40,7,8,1,,60,HYBRID,8,340,344,8,1,60,1,60,60,400,404,438,38,L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,41,7,1,1,,60,HYBRID,8,347,351,1,8,348,6,360,360,707,711,438,-269,L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,41,7,2,1,,60,HYBRID,8,347,351,2,4,184,4,240,240,587,591,438,-149,L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,41,7,3,1,,60,HYBRID,8,347,351,3,3,143,3,180,180,527,531,438,-89,L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,41,7,4,1,,60,HYBRID,8,347,351,4,2,102,2,120,120,467,471,438,-29,L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,41,7,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,41,7,6,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 6 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,41,7,7,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 7 digits. Please select different number of digits.,,,,,,,,,,,,,,,
14,60,41,7,8,1,,60,HYBRID,8,347,351,8,1,60,1,60,60,407,411,438,31,L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
14,60,42,7,1,1,,60,HYBRID,8,354,358,1,8,355,6,360,360,714,718,438,-276,L7=1;L6=1;L5=1;L4=1;L3=1;L2=1;L1=1
14,60,42,7,2,1,,60,HYBRID,8,354,358,2,4,187,4,240,240,594,598,438,-156,L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
14,60,42,7,3,1,,60,HYBRID,8,354,358,3,3,145,3,180,180,534,538,438,-96,L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
14,60,42,7,4,1,,60,HYBRID,8,354,358,4,2,103,2,120,120,474,478,438,-36,L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
14,60,42,7,5,0,/data/yja/openfhe-src/src/pke/lib/schemerns/rns-cryptoparameters.cpp:l.91:PrecomputeCRTTables(): HYBRID key switching parameters: Can't appropriately distribute 8 towers into 5 digits. Please select different number of digits.,,,,,,,,,,,,,,,
