preset,logN,depth,delta,mode,library,dnum,PCount,logP,logQP,margin,level,digit,op,mean_us,std_us,cv,reps
C,15,10,48,1t,lattigo,3,4,240,780,101,1,1,mul_cc,474.297,11.061,0.023320830618789493,30
C,15,10,48,1t,lattigo,3,4,240,780,101,1,1,mul_cc_rlk,8956.258,282.422,0.03153348195194913,30
C,15,10,48,1t,lattigo,3,4,240,780,101,1,1,relin,8508.006,21.544,0.00253220319778806,30
C,15,10,48,1t,lattigo,3,4,240,780,101,1,1,rescale,1382.615,96.858,0.07005420887231804,30
C,15,10,48,1t,lattigo,3,4,240,780,101,1,1,rot1,8515.562,13.707,0.0016096412661900648,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,add_cc,878.977,24.779,0.028190726264737304,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,add_cp,599.408,14.553,0.024278955235832688,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,mul_cp,2556.973,20.786,0.008129143326894732,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,mul_cc,5236.268,13.252,0.002530810111323561,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,mul_cc_rlk,71669.054,383.036,0.0053445103377533065,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,relin,66798.291,178.054,0.0026655472368297566,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,rescale,8694.253,13.812,0.0015886356194143418,30
C,15,10,48,1t,seal,11,1,60,600,281,10,11,rot1,67359.833,472.118,0.0070088950487748386,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,add_cc,791.707,20.232,0.025554908570973856,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,add_cp,540.193,12.886,0.02385443721040443,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,mul_cp,2323.155,18.849,0.0081135352570104,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,mul_cc,4760.925,9.952,0.002090350089530921,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,mul_cc_rlk,60964.038,329.783,0.005409467791487172,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,relin,56380.979,278.867,0.004946118441824148,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,rescale,7876.368,16.859,0.0021404535694624733,30
C,15,10,48,1t,seal,11,1,60,600,281,9,10,rot1,56781.215,289.396,0.005096685585188694,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,add_cc,714.595,20.645,0.028890490417649156,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,add_cp,492.888,18.225,0.036975945853824806,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,mul_cp,2093.298,22.745,0.01086562926062128,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,mul_cc,4293.012,10.841,0.0025252666426276004,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,mul_cc_rlk,50802.721,257.839,0.0050752990179403976,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,relin,46958.876,318.562,0.006783850618571024,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,rescale,7071.978,29.099,0.004114690402034622,30
C,15,10,48,1t,seal,11,1,60,600,281,8,9,rot1,47203.858,167.51,0.0035486506208878095,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,add_cc,624.241,13.651,0.02186815668948371,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,add_cp,429.826,10.215,0.023765430662640228,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,mul_cp,1861.346,18.869,0.010137287747683665,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,mul_cc,3816.16,12.627,0.003308823529411765,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,mul_cc_rlk,41787.842,185.359,0.004435716015198871,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,relin,38196.16,112.85,0.0029544854770741347,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,rescale,6270.328,16.477,0.002627773220156904,30
C,15,10,48,1t,seal,11,1,60,600,281,7,8,rot1,38614.95,268.314,0.006948448722580245,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,add_cc,545.917,15.441,0.028284519441600098,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,add_cp,374.188,11.867,0.031714004724897646,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,mul_cp,1630.879,19.163,0.011750105311307584,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,mul_cc,3333.828,17.055,0.005115740824061709,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,mul_cc_rlk,33613.051,225.99,0.006723281382579642,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,relin,30432.414,127.885,0.004202262758386502,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,rescale,5458.181,12.513,0.0022925219958810457,30
C,15,10,48,1t,seal,11,1,60,600,281,6,7,rot1,30637.935,111.28,0.0036320985732230322,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,add_cc,470.848,13.044,0.02770320782927824,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,add_cp,319.47,8.244,0.025805239928631794,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,mul_cp,1400.603,14.995,0.010706103014201739,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,mul_cc,2856.924,24.12,0.008442646706737736,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,mul_cc_rlk,26184.965,108.809,0.004155399864005928,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,relin,23496.23,75.959,0.0032328164986468043,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,rescale,4651.536,11.417,0.002454458054285724,30
C,15,10,48,1t,seal,11,1,60,600,281,5,6,rot1,23772.997,172.042,0.007236866264695192,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,add_cc,389.684,12.765,0.032757311052031904,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,add_cp,263.017,9.018,0.03428675712976728,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,mul_cp,1163.938,16.919,0.014535997621866456,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,mul_cc,2384.857,10.376,0.004350784973690246,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,mul_cc_rlk,19706.128,115.668,0.0058696462339024695,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,relin,17468.457,57.766,0.003306874785792472,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,rescale,3837.814,14.353,0.003739889426637143,30
C,15,10,48,1t,seal,11,1,60,600,281,4,5,rot1,17616.655,54.139,0.0030731713824219188,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,add_cc,309.594,13.865,0.04478445964715078,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,add_cp,198.622,7.309,0.0367985419540635,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,mul_cp,929.794,15.438,0.01660367780390065,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,mul_cc,1904.491,23.585,0.012383886298228767,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,mul_cc_rlk,14235.588,65.002,0.004566161931632188,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,relin,12487.09,36.109,0.002891706554529518,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,rescale,3024.545,21.74,0.0071878580083946505,30
C,15,10,48,1t,seal,11,1,60,600,281,3,4,rot1,12627.902,39.969,0.003165133844085898,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,add_cc,226.709,6.951,0.03066045018062803,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,add_cp,144.984,5.484,0.03782486343320642,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,mul_cp,691.039,13.743,0.019887444847541166,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,mul_cc,1418.975,10.979,0.007737275145791857,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,mul_cc_rlk,9628.567,21.291,0.002211232471041641,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,relin,8368.228,50.97,0.006090895228954087,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,rescale,2205.68,7.608,0.00344927641362301,30
C,15,10,48,1t,seal,11,1,60,600,281,2,3,rot1,8441.941,26.596,0.0031504603029090107,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,add_cc,141.068,5.335,0.03781864065557036,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,add_cp,85.391,3.594,0.04208874471548523,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,mul_cp,442.728,8.137,0.018379230588532913,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,mul_cc,939.115,8.74,0.009306634437741917,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,mul_cc_rlk,5903.844,18.825,0.003188600511802141,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,relin,5056.436,9.11,0.0018016642552184977,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,rescale,1387.348,10.606,0.007644801448519045,30
C,15,10,48,1t,seal,11,1,60,600,281,1,2,rot1,5109.156,11.174,0.0021870539869990268,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,add_cc,1253.319,12.982,0.01035809718036669,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,add_cp,1145.406,28.166,0.024590407244243526,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,mul_cp,1149.886,30.155,0.026224338760538004,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,mul_cc,7412.197,212.166,0.02862390192813278,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,mul_cc_rlk,30244.998,7333.016,0.2424538431115122,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,relin,24979.599,7345.701,0.29406801125990856,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,rescale,3702.257,33.966,0.009174403613795585,30
C,15,10,48,mt,openfhe,2,5,300,840,41,10,2,rot1,23729.056,8744.223,0.3685027756687834,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,add_cc,1230.057,12.414,0.010092215238806006,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,add_cp,1079.428,14.931,0.013832326009701433,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,mul_cp,1150.977,12.24,0.010634443607474346,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,mul_cc,6520.319,102.307,0.01569048998983025,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,mul_cc_rlk,31796.526,8392.365,0.26393968322199723,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,relin,22849.115,5159.062,0.2257882635716963,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,rescale,2848.54,40.723,0.014296095543682026,30
C,15,10,48,mt,openfhe,2,5,300,840,41,9,2,rot1,22196.473,6059.975,0.27301522183276594,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,add_cc,1172.062,10.757,0.009177842127805527,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,add_cp,963.643,12.217,0.01267793155764116,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,mul_cp,1130.771,16.322,0.014434399184273385,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,mul_cc,5961.672,109.243,0.0183242217954963,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,mul_cc_rlk,29588.82,8816.252,0.2979588912298632,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,relin,23947.239,6197.133,0.2587827765864783,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,rescale,3639.031,52.03,0.014297762233957336,30
C,15,10,48,mt,openfhe,2,5,300,840,41,8,2,rot1,23529.952,5634.851,0.23947566913863655,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,add_cc,1057.645,7.857,0.0074287686321970045,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,add_cp,904.468,11.863,0.013115997470336153,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,mul_cp,1054.078,10.707,0.010157692314989973,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,mul_cc,5338.188,91.343,0.017111236996523914,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,mul_cc_rlk,27043.818,5449.955,0.20152313552768325,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,relin,22269.194,5451.228,0.24478784458925637,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,rescale,3608.596,62.599,0.017347189876616834,30
C,15,10,48,mt,openfhe,2,5,300,840,41,7,2,rot1,21791.52,6376.77,0.2926262142337937,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,add_cc,919.088,6.421,0.006986273349233153,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,add_cp,779.476,10.342,0.013267887657862461,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,mul_cp,941.084,7.227,0.00767944200517701,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,mul_cc,4575.027,36.806,0.008044979843834801,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,mul_cc_rlk,25934.455,5785.198,0.22306996618976568,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,relin,21721.986,6563.188,0.30214493278837395,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,rescale,3592.41,13.489,0.003754860942932461,30
C,15,10,48,mt,openfhe,2,5,300,840,41,6,2,rot1,20173.281,6049.045,0.2998542973748296,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,add_cc,768.734,8.432,0.010968683575853287,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,add_cp,662.733,8.825,0.01331607147976636,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,mul_cp,846.94,13.876,0.016383687156114952,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,mul_cc,3851.36,101.521,0.02635977940260064,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,mul_cc_rlk,17520.084,2781.462,0.15875848540452203,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,relin,19578.469,6114.462,0.31230542081712315,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,rescale,3373.452,17.263,0.0051173101025299905,30
C,15,10,48,mt,openfhe,2,5,300,840,41,5,1,rot1,15221.327,4884.348,0.32088844816223977,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,add_cc,674.25,5.861,0.008692621431219873,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,add_cp,684.203,6.843,0.01000141770790248,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,mul_cp,785.233,6.605,0.008411516072299561,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,mul_cc,5058.425,23.342,0.004614479803496147,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,mul_cc_rlk,19407.153,3840.348,0.19788312072358064,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,relin,14830.643,3477.348,0.23447048115176125,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,rescale,3863.619,14.831,0.0038386290159562833,30
C,15,10,48,mt,openfhe,2,5,300,840,41,4,1,rot1,16120.235,4114.055,0.255210609522752,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,add_cc,501.154,3.889,0.007760089712942528,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,add_cp,503.363,4.605,0.009148467408212365,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,mul_cp,634.537,5.341,0.00841716085902004,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,mul_cc,3938.223,36.025,0.009147526689067632,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,mul_cc_rlk,16943.379,3333.299,0.19673165547438912,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,relin,15820.195,4308.995,0.2723730649337761,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,rescale,3708.322,12.144,0.003274796525220841,30
C,15,10,48,mt,openfhe,2,5,300,840,41,3,1,rot1,13915.597,2968.771,0.21334126017015298,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,add_cc,441.561,6.166,0.013964095560975722,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,add_cp,383.998,5.359,0.013955801853134652,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,mul_cp,560.628,6.245,0.01113929379196187,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,mul_cc,2972.618,15.504,0.005215604561366445,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,mul_cc_rlk,15730.329,5967.263,0.37934762839353203,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,relin,13266.189,4334.673,0.3267459102233505,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,rescale,3126.358,20.405,0.006526763729553685,30
C,15,10,48,mt,openfhe,2,5,300,840,41,2,1,rot1,11316.179,1300.065,0.11488551038296585,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,add_cc,169.905,5.006,0.02946352373385127,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,add_cp,143.347,4.375,0.030520345734476477,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,mul_cp,257.592,5.491,0.021316655796763874,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,mul_cc,947.213,14.442,0.015246834661264152,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,mul_cc_rlk,9848.408,2507.188,0.2545779987993999,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,relin,9678.066,4025.39,0.4159291742792413,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,rescale,1860.499,21.436,0.011521640162128546,30
C,15,10,48,mt,openfhe,2,5,300,840,41,1,1,rot1,9541.742,3591.993,0.3764504426969415,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,add_cc,565.456,11.529,0.020388854305197927,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,add_cp,459.937,8.132,0.01768068235432244,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,mul_cp,1161.812,210.042,0.18078828588446325,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,mul_cc,2436.045,22.816,0.009366001038568663,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,mul_cc_rlk,44782.914,1174.997,0.026237618213053312,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,relin,40572.522,716.697,0.01766459082824578,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,rescale,7504.112,108.353,0.014439150161937881,30
C,15,10,48,mt,lattigo,3,4,240,780,101,10,3,rot1,40549.51,750.379,0.018505254440805818,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,add_cc,553.161,8.551,0.01545842892033242,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,add_cp,437.293,7.781,0.017793561753789794,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,mul_cp,1191.449,16.7,0.014016546239075276,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,mul_cc,2591.509,32.666,0.012605011211614545,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,mul_cc_rlk,43982.705,1510.019,0.03433210849582807,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,relin,37517.88,848.748,0.02262249359505388,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,rescale,6984.402,152.357,0.021813893301101513,30
C,15,10,48,mt,lattigo,3,4,240,780,101,9,3,rot1,37514.843,983.025,0.026203628254555137,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,add_cc,510.837,11.857,0.02321092638160509,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,add_cp,400.924,7.76,0.019355289281759138,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,mul_cp,1084.298,15.398,0.014200893112410056,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,mul_cc,2341.141,26.538,0.011335498374510549,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,mul_cc_rlk,42297.548,2447.517,0.05786427619870541,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,relin,36099.205,310.563,0.008603042643182861,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,rescale,6174.96,223.664,0.036221125319030406,30
C,15,10,48,mt,lattigo,3,4,240,780,101,8,3,rot1,36377.348,1120.274,0.03079592278139682,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,add_cc,402.818,5.71,0.014175136165712556,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,add_cp,332.725,7.58,0.022781576376887817,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,mul_cp,776.698,11.257,0.014493406703763883,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,mul_cc,1700.419,26.849,0.015789637730465256,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,mul_cc_rlk,28411.31,1085.128,0.03819352222759175,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,relin,25747.861,919.618,0.03571628726751321,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,rescale,5440.506,45.698,0.008399586362003829,30
C,15,10,48,mt,lattigo,3,4,240,780,101,7,2,rot1,25458.591,227.771,0.008946724506474062,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,add_cc,352.152,6.612,0.018775983098207594,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,add_cp,290.685,7.106,0.02444570583277431,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,mul_cp,691.822,17.902,0.02587659831575174,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,mul_cc,1496.715,44.212,0.029539357860380904,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,mul_cc_rlk,25025.323,1014.121,0.04052379263995913,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,relin,22899.435,704.803,0.03077818295516898,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,rescale,4765.018,35.625,0.007476362103983658,30
C,15,10,48,mt,lattigo,3,4,240,780,101,6,2,rot1,22775.926,283.255,0.01243659643081032,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,add_cc,338.733,10.369,0.03061113030026599,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,add_cp,258.068,5.767,0.022346823317885213,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,mul_cp,715.984,19.466,0.027187758385662248,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,mul_cc,1552.0,18.855,0.012148840206185568,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,mul_cc_rlk,22957.888,1012.666,0.044109719500330345,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,relin,20372.09,80.737,0.00396311816804265,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,rescale,4084.385,21.105,0.00516724060048208,30
C,15,10,48,mt,lattigo,3,4,240,780,101,5,2,rot1,20415.827,368.069,0.01802861084197079,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,add_cc,265.285,9.381,0.03536196920293269,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,add_cp,212.406,11.372,0.053538977241697504,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,mul_cp,589.875,32.995,0.05593557957194321,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,mul_cc,1288.868,109.367,0.08485508213408977,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,mul_cc_rlk,20702.787,778.973,0.03762647995170892,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,relin,18472.035,546.161,0.029566910196954475,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,rescale,3409.643,34.92,0.010241541416506069,30
C,15,10,48,mt,lattigo,3,4,240,780,101,4,2,rot1,18579.901,1092.776,0.05881495278150298,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,add_cc,210.65,8.099,0.038447661998575834,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,add_cp,165.066,5.016,0.030387844862055178,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,mul_cp,462.036,13.022,0.028183951034118554,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,mul_cc,1003.912,16.196,0.0161328881415901,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,mul_cc_rlk,13482.007,601.797,0.04463704847505272,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,relin,11945.28,46.807,0.003918451472045862,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,rescale,2728.725,26.58,0.00974081301706841,30
C,15,10,48,mt,lattigo,3,4,240,780,101,3,1,rot1,12150.323,554.099,0.04560364362330121,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,add_cc,152.083,8.807,0.05790916802009429,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,add_cp,124.137,7.195,0.05796015692339915,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,mul_cp,340.062,10.386,0.030541489493092433,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,mul_cc,741.795,19.998,0.026958930701878554,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,mul_cc_rlk,11700.25,356.866,0.03050071579667101,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,relin,10836.055,328.081,0.03027679353786964,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,rescale,2142.135,43.271,0.020199940713353733,30
C,15,10,48,mt,lattigo,3,4,240,780,101,2,1,rot1,10910.525,163.766,0.0150099101555608,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,add_cc,97.966,3.157,0.03222546597799237,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,add_cp,72.216,15.797,0.21874653816328793,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,mul_cp,463.862,784.356,1.6909253183058754,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,mul_cc,482.764,16.928,0.03506475213561906,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,mul_cc_rlk,9556.752,123.234,0.012894966825549097,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,relin,9122.092,243.133,0.02665320630399255,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,rescale,1430.165,20.67,0.014452877814797595,30
C,15,10,48,mt,lattigo,3,4,240,780,101,1,1,rot1,9049.893,30.346,0.0033531888167075566,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,add_cc,908.875,13.975,0.015376151836061063,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,add_cp,628.024,12.196,0.019419640013757435,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,mul_cp,2620.743,26.024,0.00993000839838168,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,mul_cc,5402.665,235.818,0.043648458677337944,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,mul_cc_rlk,73698.859,1382.091,0.018753221131958094,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,relin,68797.777,1108.555,0.016113238658859573,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,rescale,8883.897,29.952,0.0033714933885433383,30
C,15,10,48,mt,seal,11,1,60,600,281,10,11,rot1,69160.561,1034.56,0.014958814460744468,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,add_cc,838.523,21.188,0.025268239511617448,30
C,15,10,48,mt,seal,11,1,60,600,281,9,10,add_cp,566.7,14.041,0.024776777836597846,30
