library,logN,q0,delta,depth,QCount,logQ,PCount,logP,dnum,maxDigitBits,logQP,bound,margin,ok,err,digits
lattigo,15,60,64,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,65,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,66,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,67,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,68,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,69,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,70,10,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,10,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,10,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,10,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,70,10,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=70 is not in ]0  60],
lattigo,15,60,45,11,12,555,1,60,12,60,615,881,266,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,45,11,12,555,2,120,6,105,675,881,206,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,45,11,12,555,3,180,4,150,735,881,146,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,45,11,12,555,4,240,3,195,795,881,86,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,45,11,12,555,5,300,3,240,855,881,26,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,46,11,12,566,1,60,12,60,626,881,255,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,46,11,12,566,2,120,6,106,686,881,195,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,46,11,12,566,3,180,4,152,746,881,135,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,46,11,12,566,4,240,3,198,806,881,75,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,46,11,12,566,5,300,3,244,866,881,15,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,47,11,12,577,1,60,12,60,637,881,244,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,47,11,12,577,2,120,6,107,697,881,184,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,47,11,12,577,3,180,4,154,757,881,124,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,47,11,12,577,4,240,3,201,817,881,64,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,47,11,12,577,5,300,3,248,877,881,4,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,48,11,12,588,1,60,12,60,648,881,233,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,48,11,12,588,2,120,6,108,708,881,173,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,48,11,12,588,3,180,4,156,768,881,113,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,48,11,12,588,4,240,3,204,828,881,53,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,48,11,12,588,5,300,3,252,888,881,-7,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,49,11,12,599,1,60,12,60,659,881,222,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,49,11,12,599,2,120,6,109,719,881,162,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,49,11,12,599,3,180,4,158,779,881,102,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,49,11,12,599,4,240,3,207,839,881,42,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,49,11,12,599,5,300,3,256,899,881,-18,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,50,11,12,610,1,60,12,60,670,881,211,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,50,11,12,610,2,120,6,110,730,881,151,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,50,11,12,610,3,180,4,160,790,881,91,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,50,11,12,610,4,240,3,210,850,881,31,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,50,11,12,610,5,300,3,260,910,881,-29,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,51,11,12,621,1,60,12,60,681,881,200,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,51,11,12,621,2,120,6,111,741,881,140,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,51,11,12,621,3,180,4,162,801,881,80,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,51,11,12,621,4,240,3,213,861,881,20,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,51,11,12,621,5,300,3,264,921,881,-40,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,52,11,12,632,1,60,12,60,692,881,189,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,52,11,12,632,2,120,6,112,752,881,129,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,52,11,12,632,3,180,4,164,812,881,69,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,52,11,12,632,4,240,3,216,872,881,9,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,52,11,12,632,5,300,3,268,932,881,-51,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,53,11,12,643,1,60,12,60,703,881,178,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,53,11,12,643,2,120,6,113,763,881,118,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,53,11,12,643,3,180,4,166,823,881,58,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,53,11,12,643,4,240,3,219,883,881,-2,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,53,11,12,643,5,300,3,272,943,881,-62,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,54,11,12,654,1,60,12,60,714,881,167,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,54,11,12,654,2,120,6,114,774,881,107,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,54,11,12,654,3,180,4,168,834,881,47,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,54,11,12,654,4,240,3,222,894,881,-13,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,54,11,12,654,5,300,3,276,954,881,-73,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,55,11,12,665,1,60,12,60,725,881,156,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,55,11,12,665,2,120,6,115,785,881,96,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,55,11,12,665,3,180,4,170,845,881,36,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,55,11,12,665,4,240,3,225,905,881,-24,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,55,11,12,665,5,300,3,280,965,881,-84,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,56,11,12,676,1,60,12,60,736,881,145,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,56,11,12,676,2,120,6,116,796,881,85,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,56,11,12,676,3,180,4,172,856,881,25,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,56,11,12,676,4,240,3,228,916,881,-35,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,56,11,12,676,5,300,3,284,976,881,-95,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,57,11,12,687,1,60,12,60,747,881,134,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,57,11,12,687,2,120,6,117,807,881,74,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,57,11,12,687,3,180,4,174,867,881,14,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,57,11,12,687,4,240,3,231,927,881,-46,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,57,11,12,687,5,300,3,288,987,881,-106,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,58,11,12,698,1,60,12,60,758,881,123,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,58,11,12,698,2,120,6,118,818,881,63,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,58,11,12,698,3,180,4,176,878,881,3,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,58,11,12,698,4,240,3,234,938,881,-57,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,58,11,12,698,5,300,3,292,998,881,-117,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,59,11,12,709,1,60,12,60,769,881,112,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,59,11,12,709,2,120,6,119,829,881,52,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,59,11,12,709,3,180,4,178,889,881,-8,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,59,11,12,709,4,240,3,237,949,881,-68,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,59,11,12,709,5,300,3,296,1009,881,-128,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,60,11,12,720,1,60,12,60,780,881,101,1,,L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2
lattigo,15,60,60,11,12,720,2,120,6,120,840,881,41,1,,L11=6;L10=6;L9=5;L8=5;L7=4;L6=4;L5=3;L4=3;L3=2;L2=2;L1=1
lattigo,15,60,60,11,12,720,3,180,4,180,900,881,-19,1,,L11=4;L10=4;L9=4;L8=3;L7=3;L6=3;L5=2;L4=2;L3=2;L2=1;L1=1
lattigo,15,60,60,11,12,720,4,240,3,240,960,881,-79,1,,L11=3;L10=3;L9=3;L8=3;L7=2;L6=2;L5=2;L4=2;L3=1;L2=1;L1=1
lattigo,15,60,60,11,12,720,5,300,3,300,1020,881,-139,1,,L11=3;L10=3;L9=2;L8=2;L7=2;L6=2;L5=2;L4=1;L3=1;L2=1;L1=1
lattigo,15,60,61,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,61,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=61 is not in ]0  60],
lattigo,15,60,62,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,62,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=62 is not in ]0  60],
lattigo,15,60,63,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,63,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=63 is not in ]0  60],
lattigo,15,60,64,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,64,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=64 is not in ]0  60],
lattigo,15,60,65,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,65,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=65 is not in ]0  60],
lattigo,15,60,66,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,66,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=66 is not in ]0  60],
lattigo,15,60,67,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,67,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=67 is not in ]0  60],
lattigo,15,60,68,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,11,,,4,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,68,11,,,5,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=68 is not in ]0  60],
lattigo,15,60,69,11,,,1,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,11,,,2,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
lattigo,15,60,69,11,,,3,,,,,881,,0,cannot NewParametersFromLiteral: rlwe.NewParametersFromLiteral: unable to generate standard ring moduli: logQ[1]=69 is not in ]0  60],
