preset,logN,depth,delta,mode,library,dnum,PCount,logP,level,rep,enc_dec,rot1,ks_loss
B,14,6,42,mt,seal,7,1,60,6,6,34.126,28.9228,5.203199999999999
B,14,6,42,mt,seal,7,1,60,6,7,34.1189,28.9555,5.163399999999996
B,14,6,42,mt,seal,7,1,60,6,8,34.1063,28.9305,5.175799999999999
B,14,6,42,mt,seal,7,1,60,6,9,34.1126,28.9388,5.1738
B,14,6,42,mt,seal,7,1,60,6,10,34.1289,28.9606,5.168300000000002
B,14,6,42,mt,seal,7,1,60,6,11,34.1118,28.9331,5.178700000000003
C,15,10,48,1t,lattigo,3,4,240,1,0,39.6353,36.0869,3.548400000000001
C,15,10,48,1t,lattigo,3,4,240,1,1,39.6389,36.0876,3.5512999999999977
C,15,10,48,1t,lattigo,3,4,240,1,2,39.6268,36.0802,3.546600000000005
C,15,10,48,1t,lattigo,3,4,240,1,3,39.623,36.0888,3.5341999999999985
C,15,10,48,1t,lattigo,3,4,240,1,4,39.63,36.0942,3.535800000000002
C,15,10,48,1t,lattigo,3,4,240,1,5,39.6313,36.088,3.543300000000002
C,15,10,48,1t,lattigo,3,4,240,1,6,39.6281,36.0654,3.5627000000000066
C,15,10,48,1t,lattigo,3,4,240,1,7,39.6451,36.0797,3.565399999999997
C,15,10,48,1t,lattigo,3,4,240,1,8,39.6461,36.0747,3.571399999999997
C,15,10,48,1t,lattigo,3,4,240,1,9,39.6225,36.0936,3.5289
C,15,10,48,1t,lattigo,3,4,240,1,10,39.6307,36.0613,3.5693999999999946
C,15,10,48,1t,lattigo,3,4,240,1,11,39.6477,36.0698,3.5778999999999996
C,15,10,48,1t,lattigo,3,4,240,2,0,39.6392,36.0771,3.562100000000001
C,15,10,48,1t,lattigo,3,4,240,2,1,39.6238,36.0722,3.5516000000000005
C,15,10,48,1t,lattigo,3,4,240,2,2,39.6364,36.0907,3.5457000000000036
C,15,10,48,1t,lattigo,3,4,240,2,3,39.6412,36.0744,3.5668000000000006
C,15,10,48,1t,lattigo,3,4,240,2,4,39.6428,36.0953,3.5474999999999994
C,15,10,48,1t,lattigo,3,4,240,2,5,39.6078,36.0908,3.516999999999996
C,15,10,48,1t,lattigo,3,4,240,2,6,39.6167,36.076,3.540700000000001
C,15,10,48,1t,lattigo,3,4,240,2,7,39.63,36.0751,3.5549000000000035
C,15,10,48,1t,lattigo,3,4,240,2,8,39.6346,36.0751,3.5595
C,15,10,48,1t,lattigo,3,4,240,2,9,39.6125,36.0711,3.541399999999996
C,15,10,48,1t,lattigo,3,4,240,2,10,39.6321,36.0728,3.5593000000000004
C,15,10,48,1t,lattigo,3,4,240,2,11,39.6377,36.0854,3.5523000000000025
C,15,10,48,1t,lattigo,3,4,240,3,0,39.6202,36.071,3.549199999999999
C,15,10,48,1t,lattigo,3,4,240,3,1,39.6313,36.0871,3.5442000000000036
C,15,10,48,1t,lattigo,3,4,240,3,2,39.6226,36.0907,3.5319000000000003
C,15,10,48,1t,lattigo,3,4,240,3,3,39.6493,36.0748,3.5744999999999933
C,15,10,48,1t,lattigo,3,4,240,3,4,39.6133,36.1002,3.5131000000000014
C,15,10,48,1t,lattigo,3,4,240,3,5,39.629,36.0843,3.544699999999999
C,15,10,48,1t,lattigo,3,4,240,3,6,39.619,36.0862,3.5328000000000017
C,15,10,48,1t,lattigo,3,4,240,3,7,39.6319,36.0811,3.5508000000000024
C,15,10,48,1t,lattigo,3,4,240,3,8,39.6398,36.0914,3.548400000000001
C,15,10,48,1t,lattigo,3,4,240,3,9,39.6177,36.0905,3.5272000000000006
C,15,10,48,1t,lattigo,3,4,240,3,10,39.6405,36.088,3.552500000000002
C,15,10,48,1t,lattigo,3,4,240,3,11,39.6415,36.0822,3.5593000000000004
C,15,10,48,1t,lattigo,3,4,240,4,0,39.6198,36.0661,3.553699999999999
C,15,10,48,1t,lattigo,3,4,240,4,1,39.6294,36.0846,3.544799999999995
C,15,10,48,1t,lattigo,3,4,240,4,2,39.6397,36.0666,3.5730999999999966
C,15,10,48,1t,lattigo,3,4,240,4,3,39.6395,36.0923,3.5471999999999966
C,15,10,48,1t,lattigo,3,4,240,4,4,39.6343,36.0869,3.547400000000003
C,15,10,48,1t,lattigo,3,4,240,4,5,39.6379,36.0904,3.5474999999999994
C,15,10,48,1t,lattigo,3,4,240,4,6,39.6427,36.0675,3.5751999999999953
C,15,10,48,1t,lattigo,3,4,240,4,7,39.626,36.0773,3.5486999999999966
C,15,10,48,1t,lattigo,3,4,240,4,8,39.624,36.0752,3.5488
C,15,10,48,1t,lattigo,3,4,240,4,9,39.6271,36.1011,3.5259999999999962
C,15,10,48,1t,lattigo,3,4,240,4,10,39.6214,36.0936,3.527799999999999
C,15,10,48,1t,lattigo,3,4,240,4,11,39.6362,36.0842,3.5519999999999996
C,15,10,48,1t,lattigo,3,4,240,5,0,39.6224,36.0846,3.537799999999997
C,15,10,48,1t,lattigo,3,4,240,5,1,39.6218,36.0806,3.5412000000000035
C,15,10,48,1t,lattigo,3,4,240,5,2,39.6423,36.0707,3.5715999999999966
C,15,10,48,1t,lattigo,3,4,240,5,3,39.6226,36.0783,3.5443
C,15,10,48,1t,lattigo,3,4,240,5,4,39.6358,36.0864,3.5494000000000057
C,15,10,48,1t,lattigo,3,4,240,5,5,39.623,36.0815,3.541499999999999
C,15,10,48,1t,lattigo,3,4,240,5,6,39.6213,36.0804,3.5409000000000006
C,15,10,48,1t,lattigo,3,4,240,5,7,39.6541,36.0806,3.573500000000003
C,15,10,48,1t,lattigo,3,4,240,5,8,39.6372,36.0768,3.5604000000000013
C,15,10,48,1t,lattigo,3,4,240,5,9,39.6289,36.0972,3.5317000000000007
C,15,10,48,1t,lattigo,3,4,240,5,10,39.6346,36.0797,3.5548999999999964
C,15,10,48,1t,lattigo,3,4,240,5,11,39.6294,36.0734,3.5559999999999974
C,15,10,48,1t,lattigo,3,4,240,6,0,39.6342,36.084,3.5501999999999967
C,15,10,48,1t,lattigo,3,4,240,6,1,39.6369,36.0737,3.563199999999995
C,15,10,48,1t,lattigo,3,4,240,6,2,39.6209,36.0825,3.5383999999999958
C,15,10,48,1t,lattigo,3,4,240,6,3,39.6252,36.0906,3.5345999999999975
C,15,10,48,1t,lattigo,3,4,240,6,4,39.6431,36.078,3.565099999999994
C,15,10,48,1t,lattigo,3,4,240,6,5,39.6318,36.0832,3.5486000000000004
C,15,10,48,1t,lattigo,3,4,240,6,6,39.6229,36.0725,3.5504000000000033
C,15,10,48,1t,lattigo,3,4,240,6,7,39.6375,36.0869,3.550600000000003
C,15,10,48,1t,lattigo,3,4,240,6,8,39.6379,36.0781,3.5598000000000027
C,15,10,48,1t,lattigo,3,4,240,6,9,39.643,36.0967,3.5463000000000022
C,15,10,48,1t,lattigo,3,4,240,6,10,39.6254,36.078,3.547399999999996
C,15,10,48,1t,lattigo,3,4,240,6,11,39.6249,36.0823,3.5426
C,15,10,48,1t,lattigo,3,4,240,7,0,39.6285,36.0718,3.5566999999999993
C,15,10,48,1t,lattigo,3,4,240,7,1,39.632,36.0737,3.5582999999999956
C,15,10,48,1t,lattigo,3,4,240,7,2,39.6329,36.0797,3.553199999999997
C,15,10,48,1t,lattigo,3,4,240,7,3,39.62,36.0771,3.542899999999996
C,15,10,48,1t,lattigo,3,4,240,7,4,39.6275,36.0866,3.5409000000000006
C,15,10,48,1t,lattigo,3,4,240,7,5,39.6115,36.0922,3.519300000000001
C,15,10,48,1t,lattigo,3,4,240,7,6,39.6308,36.0885,3.5422999999999973
C,15,10,48,1t,lattigo,3,4,240,7,7,39.6373,36.0796,3.557700000000004
C,15,10,48,1t,lattigo,3,4,240,7,8,39.6409,36.0845,3.5564000000000036
C,15,10,48,1t,lattigo,3,4,240,7,9,39.6225,36.0925,3.530000000000001
C,15,10,48,1t,lattigo,3,4,240,7,10,39.625,36.077,3.548000000000002
C,15,10,48,1t,lattigo,3,4,240,7,11,39.628,36.0629,3.565100000000001
C,15,10,48,1t,lattigo,3,4,240,8,0,39.6321,36.0902,3.5418999999999983
C,15,10,48,1t,lattigo,3,4,240,8,1,39.6349,36.0747,3.560200000000002
C,15,10,48,1t,lattigo,3,4,240,8,2,39.6449,36.0812,3.563699999999997
C,15,10,48,1t,lattigo,3,4,240,8,3,39.6388,36.0722,3.566600000000001
C,15,10,48,1t,lattigo,3,4,240,8,4,39.6188,36.0791,3.5397000000000034
C,15,10,48,1t,lattigo,3,4,240,8,5,39.6267,36.0674,3.5593000000000004
C,15,10,48,1t,lattigo,3,4,240,8,6,39.6297,36.0789,3.5508000000000024
C,15,10,48,1t,lattigo,3,4,240,8,7,39.6287,36.082,3.5467000000000013
C,15,10,48,1t,lattigo,3,4,240,8,8,39.626,36.0628,3.563199999999995
C,15,10,48,1t,lattigo,3,4,240,8,9,39.6278,36.0846,3.543199999999999
C,15,10,48,1t,lattigo,3,4,240,8,10,39.6325,36.0879,3.5446000000000026
C,15,10,48,1t,lattigo,3,4,240,8,11,39.6291,36.0608,3.5683000000000007
C,15,10,48,1t,lattigo,3,4,240,9,0,39.6316,36.0612,3.5703999999999994
C,15,10,48,1t,lattigo,3,4,240,9,1,39.6169,36.0877,3.529200000000003
C,15,10,48,1t,lattigo,3,4,240,9,2,39.6342,36.0704,3.5638000000000005
C,15,10,48,1t,lattigo,3,4,240,9,3,39.6187,36.0928,3.5259
C,15,10,48,1t,lattigo,3,4,240,9,4,39.6215,36.066,3.555499999999995
C,15,10,48,1t,lattigo,3,4,240,9,5,39.6275,36.0621,3.565399999999997
C,15,10,48,1t,lattigo,3,4,240,9,6,39.6309,36.0716,3.5593000000000004
C,15,10,48,1t,lattigo,3,4,240,9,7,39.6206,36.078,3.5426
C,15,10,48,1t,lattigo,3,4,240,9,8,39.639,36.0846,3.554400000000001
C,15,10,48,1t,lattigo,3,4,240,9,9,39.6269,36.0987,3.5281999999999982
C,15,10,48,1t,lattigo,3,4,240,9,10,39.6264,36.0941,3.5322999999999993
C,15,10,48,1t,lattigo,3,4,240,9,11,39.6227,36.065,3.557700000000004
C,15,10,48,1t,lattigo,3,4,240,10,0,39.627,36.0745,3.552500000000002
C,15,10,48,1t,lattigo,3,4,240,10,1,39.6282,36.0724,3.555799999999998
C,15,10,48,1t,lattigo,3,4,240,10,2,39.6276,36.0728,3.5548
C,15,10,48,1t,lattigo,3,4,240,10,3,39.6356,36.0849,3.550699999999999
C,15,10,48,1t,lattigo,3,4,240,10,4,39.6195,36.0868,3.5327000000000055
C,15,10,48,1t,lattigo,3,4,240,10,5,39.626,36.092,3.533999999999999
C,15,10,48,1t,lattigo,3,4,240,10,6,39.6252,36.0739,3.5512999999999977
C,15,10,48,1t,lattigo,3,4,240,10,7,39.6227,36.063,3.5596999999999994
C,15,10,48,1t,lattigo,3,4,240,10,8,39.6386,36.0849,3.553699999999999
C,15,10,48,1t,lattigo,3,4,240,10,9,39.632,36.0879,3.5441000000000003
C,15,10,48,1t,lattigo,3,4,240,10,10,39.632,36.0722,3.5597999999999956
C,15,10,48,1t,lattigo,3,4,240,10,11,39.6357,36.083,3.5527000000000015
C,15,10,48,1t,openfhe,2,5,300,1,0,36.3156,33.1654,3.150200000000005
C,15,10,48,1t,openfhe,2,5,300,1,1,36.321,31.9484,4.3725999999999985
C,15,10,48,1t,openfhe,2,5,300,1,2,36.302,32.6729,3.629100000000001
C,15,10,48,1t,openfhe,2,5,300,1,3,36.3183,32.6793,3.639000000000003
C,15,10,48,1t,openfhe,2,5,300,1,4,36.3225,33.5871,2.7353999999999985
C,15,10,48,1t,openfhe,2,5,300,1,5,36.3172,33.7403,2.576900000000002
C,15,10,48,1t,openfhe,2,5,300,1,6,36.3148,33.8439,2.4709000000000003
C,15,10,48,1t,openfhe,2,5,300,1,7,36.3166,33.3228,2.9938000000000002
C,15,10,48,1t,openfhe,2,5,300,1,8,36.3255,32.9719,3.3536
C,15,10,48,1t,openfhe,2,5,300,1,9,36.3138,32.1589,4.154899999999998
C,15,10,48,1t,openfhe,2,5,300,1,10,36.3199,33.7395,2.5803999999999974
C,15,10,48,1t,openfhe,2,5,300,1,11,36.3246,32.5752,3.7493999999999943
C,15,10,48,1t,openfhe,2,5,300,2,0,36.3201,33.1716,3.1484999999999985
C,15,10,48,1t,openfhe,2,5,300,2,1,36.3155,31.9518,4.3637000000000015
C,15,10,48,1t,openfhe,2,5,300,2,2,36.3104,32.6772,3.633200000000002
C,15,10,48,1t,openfhe,2,5,300,2,3,36.3144,32.7088,3.6056000000000026
C,15,10,48,1t,openfhe,2,5,300,2,4,36.3235,33.5969,2.726600000000005
C,15,10,48,1t,openfhe,2,5,300,2,5,36.3207,33.7586,2.562100000000001
C,15,10,48,1t,openfhe,2,5,300,2,6,36.3194,33.8224,2.497
C,15,10,48,1t,openfhe,2,5,300,2,7,36.3209,33.3155,3.0054000000000016
C,15,10,48,1t,openfhe,2,5,300,2,8,36.3084,32.9887,3.3196999999999974
C,15,10,48,1t,openfhe,2,5,300,2,9,36.3224,32.1448,4.177600000000005
C,15,10,48,1t,openfhe,2,5,300,2,10,36.3184,33.7438,2.5745999999999967
C,15,10,48,1t,openfhe,2,5,300,2,11,36.3192,32.571,3.748200000000004
C,15,10,48,1t,openfhe,2,5,300,3,0,36.3108,33.168,3.142800000000001
C,15,10,48,1t,openfhe,2,5,300,3,1,36.3308,31.9582,4.372600000000002
C,15,10,48,1t,openfhe,2,5,300,3,2,36.3205,32.6792,3.641300000000001
C,15,10,48,1t,openfhe,2,5,300,3,3,36.3168,32.6988,3.618000000000002
C,15,10,48,1t,openfhe,2,5,300,3,4,36.3032,33.5926,2.7105999999999995
C,15,10,48,1t,openfhe,2,5,300,3,5,36.3258,33.7591,2.5667000000000044
C,15,10,48,1t,openfhe,2,5,300,3,6,36.3129,33.8476,2.465299999999999
C,15,10,48,1t,openfhe,2,5,300,3,7,36.3187,33.315,3.003700000000002
C,15,10,48,1t,openfhe,2,5,300,3,8,36.3101,32.9669,3.343199999999996
C,15,10,48,1t,openfhe,2,5,300,3,9,36.3255,32.1684,4.1571
C,15,10,48,1t,openfhe,2,5,300,3,10,36.321,33.7409,2.5800999999999945
C,15,10,48,1t,openfhe,2,5,300,3,11,36.322,32.5601,3.7619000000000042
C,15,10,48,1t,openfhe,2,5,300,4,0,36.3063,33.1667,3.1396000000000015
C,15,10,48,1t,openfhe,2,5,300,4,1,36.3222,31.9396,4.382600000000004
C,15,10,48,1t,openfhe,2,5,300,4,2,36.3205,32.6801,3.6403999999999996
C,15,10,48,1t,openfhe,2,5,300,4,3,36.3378,32.705,3.632800000000003
C,15,10,48,1t,openfhe,2,5,300,4,4,36.3258,33.5879,2.7379000000000033
C,15,10,48,1t,openfhe,2,5,300,4,5,36.3269,33.7551,2.571800000000003
C,15,10,48,1t,openfhe,2,5,300,4,6,36.3245,33.8496,2.474899999999998
C,15,10,48,1t,openfhe,2,5,300,4,7,36.3229,33.3137,3.0092
C,15,10,48,1t,openfhe,2,5,300,4,8,36.3301,32.985,3.345100000000002
C,15,10,48,1t,openfhe,2,5,300,4,9,36.3151,32.1542,4.160899999999998
C,15,10,48,1t,openfhe,2,5,300,4,10,36.3084,33.7398,2.5685999999999964
C,15,10,48,1t,openfhe,2,5,300,4,11,36.3185,32.5666,3.751899999999999
C,15,10,48,1t,openfhe,2,5,300,5,0,36.3217,32.853,3.4686999999999983
C,15,10,48,1t,openfhe,2,5,300,5,1,36.3185,32.8284,3.490099999999998
C,15,10,48,1t,openfhe,2,5,300,5,2,36.3248,31.9613,4.363500000000002
C,15,10,48,1t,openfhe,2,5,300,5,3,36.3142,31.3106,5.003599999999999
C,15,10,48,1t,openfhe,2,5,300,5,4,36.316,32.2018,4.114200000000004
C,15,10,48,1t,openfhe,2,5,300,5,5,36.3282,32.3955,3.932700000000004
C,15,10,48,1t,openfhe,2,5,300,5,6,36.3096,33.1579,3.1517000000000053
C,15,10,48,1t,openfhe,2,5,300,5,7,36.3268,30.7112,5.615599999999997
C,15,10,48,1t,openfhe,2,5,300,5,8,36.3143,31.562,4.752300000000002
C,15,10,48,1t,openfhe,2,5,300,5,9,36.3038,33.0163,3.2875000000000014
C,15,10,48,1t,openfhe,2,5,300,5,10,36.3284,32.3894,3.939
C,15,10,48,1t,openfhe,2,5,300,5,11,36.3206,32.3621,3.958500000000001
C,15,10,48,1t,openfhe,2,5,300,6,0,36.3097,32.8278,3.481899999999996
C,15,10,48,1t,openfhe,2,5,300,6,1,36.3277,32.8243,3.503399999999999
C,15,10,48,1t,openfhe,2,5,300,6,2,36.326,31.9464,4.3796
C,15,10,48,1t,openfhe,2,5,300,6,3,36.311,31.3345,4.9765000000000015
C,15,10,48,1t,openfhe,2,5,300,6,4,36.3203,32.1972,4.123100000000001
C,15,10,48,1t,openfhe,2,5,300,6,5,36.3223,32.3946,3.9277000000000015
C,15,10,48,1t,openfhe,2,5,300,6,6,36.3047,33.1429,3.1617999999999995
C,15,10,48,1t,openfhe,2,5,300,6,7,36.3103,30.7215,5.588799999999999
C,15,10,48,1t,openfhe,2,5,300,6,8,36.3067,31.5421,4.764599999999998
C,15,10,48,1t,openfhe,2,5,300,6,9,36.3401,33.0327,3.3074000000000012
C,15,10,48,1t,openfhe,2,5,300,6,10,36.3323,32.3822,3.950099999999999
C,15,10,48,1t,openfhe,2,5,300,6,11,36.3124,32.3779,3.9345
C,15,10,48,1t,openfhe,2,5,300,7,0,36.3259,32.8438,3.4820999999999955
C,15,10,48,1t,openfhe,2,5,300,7,1,36.3286,32.8342,3.494399999999999
C,15,10,48,1t,openfhe,2,5,300,7,2,36.3134,31.9454,4.368000000000002
C,15,10,48,1t,openfhe,2,5,300,7,3,36.3281,31.3364,4.991699999999998
C,15,10,48,1t,openfhe,2,5,300,7,4,36.3292,32.2018,4.1274000000000015
C,15,10,48,1t,openfhe,2,5,300,7,5,36.3202,32.391,3.9292000000000016
C,15,10,48,1t,openfhe,2,5,300,7,6,36.3144,33.1652,3.1492000000000004
C,15,10,48,1t,openfhe,2,5,300,7,7,36.3257,30.7362,5.5894999999999975
C,15,10,48,1t,openfhe,2,5,300,7,8,36.3068,31.5431,4.763700000000004
C,15,10,48,1t,openfhe,2,5,300,7,9,36.3237,33.0009,3.322800000000001
C,15,10,48,1t,openfhe,2,5,300,7,10,36.3303,32.3898,3.9405
C,15,10,48,1t,openfhe,2,5,300,7,11,36.3303,32.3759,3.9543999999999997
C,15,10,48,1t,openfhe,2,5,300,8,0,36.3075,32.8423,3.465199999999996
C,15,10,48,1t,openfhe,2,5,300,8,1,36.331,32.8193,3.5117000000000047
C,15,10,48,1t,openfhe,2,5,300,8,2,36.3124,31.9405,4.371899999999997
C,15,10,48,1t,openfhe,2,5,300,8,3,36.3052,31.3277,4.977499999999999
C,15,10,48,1t,openfhe,2,5,300,8,4,36.3312,32.2334,4.097799999999999
C,15,10,48,1t,openfhe,2,5,300,8,5,36.3142,32.397,3.917200000000001
C,15,10,48,1t,openfhe,2,5,300,8,6,36.3165,33.1292,3.1873000000000005
C,15,10,48,1t,openfhe,2,5,300,8,7,36.3148,30.744,5.570799999999998
C,15,10,48,1t,openfhe,2,5,300,8,8,36.3116,31.5525,4.7591
C,15,10,48,1t,openfhe,2,5,300,8,9,36.329,33.0467,3.2822999999999993
C,15,10,48,1t,openfhe,2,5,300,8,10,36.3119,32.3874,3.924500000000002
C,15,10,48,1t,openfhe,2,5,300,8,11,36.3249,32.3822,3.942700000000002
C,15,10,48,1t,openfhe,2,5,300,9,0,36.3206,32.8372,3.483399999999996
C,15,10,48,1t,openfhe,2,5,300,9,1,36.3198,32.8055,3.5142999999999986
C,15,10,48,1t,openfhe,2,5,300,9,2,36.3175,31.9603,4.357200000000002
C,15,10,48,1t,openfhe,2,5,300,9,3,36.3152,31.3353,4.979899999999997
C,15,10,48,1t,openfhe,2,5,300,9,4,36.3148,32.2165,4.098299999999995
C,15,10,48,1t,openfhe,2,5,300,9,5,36.32,32.399,3.9209999999999994
C,15,10,48,1t,openfhe,2,5,300,9,6,36.3102,33.1298,3.180399999999999
C,15,10,48,1t,openfhe,2,5,300,9,7,36.316,30.73,5.586000000000002
C,15,10,48,1t,openfhe,2,5,300,9,8,36.3207,31.5508,4.769900000000003
C,15,10,48,1t,openfhe,2,5,300,9,9,36.3141,33.0323,3.281800000000004
C,15,10,48,1t,openfhe,2,5,300,9,10,36.3192,32.3756,3.9436000000000035
C,15,10,48,1t,openfhe,2,5,300,9,11,36.3238,32.3694,3.9543999999999997
C,15,10,48,1t,openfhe,2,5,300,10,0,36.3188,32.8374,3.4814000000000007
C,15,10,48,1t,openfhe,2,5,300,10,1,36.3113,32.8067,3.5046000000000035
C,15,10,48,1t,openfhe,2,5,300,10,2,36.3246,31.9622,4.362399999999997
C,15,10,48,1t,openfhe,2,5,300,10,3,36.3186,31.3278,4.990800000000004
C,15,10,48,1t,openfhe,2,5,300,10,4,36.3222,32.2032,4.119
C,15,10,48,1t,openfhe,2,5,300,10,5,36.3107,32.3922,3.9184999999999945
C,15,10,48,1t,openfhe,2,5,300,10,6,36.3335,33.1348,3.1987000000000023
C,15,10,48,1t,openfhe,2,5,300,10,7,36.3146,30.7319,5.582699999999999
C,15,10,48,1t,openfhe,2,5,300,10,8,36.3197,31.5479,4.771799999999999
C,15,10,48,1t,openfhe,2,5,300,10,9,36.3125,33.0183,3.2941999999999965
C,15,10,48,1t,openfhe,2,5,300,10,10,36.3311,32.3999,3.931199999999997
C,15,10,48,1t,openfhe,2,5,300,10,11,36.313,32.3679,3.9451000000000036
C,15,10,48,1t,seal,11,1,60,1,0,39.6189,33.8761,5.7427999999999955
C,15,10,48,1t,seal,11,1,60,1,1,39.6089,33.9499,5.658999999999999
C,15,10,48,1t,seal,11,1,60,1,2,39.6309,33.9907,5.6402
C,15,10,48,1t,seal,11,1,60,1,3,39.6143,33.9236,5.6907
C,15,10,48,1t,seal,11,1,60,1,4,39.6235,33.9542,5.6693
C,15,10,48,1t,seal,11,1,60,1,5,39.6079,33.979,5.628900000000002
C,15,10,48,1t,seal,11,1,60,1,6,39.6109,33.9684,5.642499999999998
C,15,10,48,1t,seal,11,1,60,1,7,39.6208,33.948,5.672800000000002
C,15,10,48,1t,seal,11,1,60,1,8,39.6082,33.9564,5.651799999999994
C,15,10,48,1t,seal,11,1,60,1,9,39.6283,33.9914,5.636900000000004
C,15,10,48,1t,seal,11,1,60,1,10,39.6098,33.9209,5.688899999999997
C,15,10,48,1t,seal,11,1,60,1,11,39.6242,33.9735,5.6507000000000005
C,15,10,48,1t,seal,11,1,60,2,0,39.6343,33.8791,5.755200000000002
C,15,10,48,1t,seal,11,1,60,2,1,39.6113,33.9616,5.649700000000003
C,15,10,48,1t,seal,11,1,60,2,2,39.6133,33.98,5.6333000000000055
C,15,10,48,1t,seal,11,1,60,2,3,39.6267,33.9211,5.705599999999997
C,15,10,48,1t,seal,11,1,60,2,4,39.6328,33.9615,5.671300000000002
C,15,10,48,1t,seal,11,1,60,2,5,39.6134,33.962,5.651399999999995
C,15,10,48,1t,seal,11,1,60,2,6,39.6045,33.9721,5.632400000000004
C,15,10,48,1t,seal,11,1,60,2,7,39.6326,33.9481,5.6845
C,15,10,48,1t,seal,11,1,60,2,8,39.6172,33.949,5.668199999999999
C,15,10,48,1t,seal,11,1,60,2,9,39.6149,33.9828,5.632100000000001
C,15,10,48,1t,seal,11,1,60,2,10,39.6037,33.9082,5.695500000000003
C,15,10,48,1t,seal,11,1,60,2,11,39.6258,33.9769,5.648899999999998
C,15,10,48,1t,seal,11,1,60,3,0,39.5999,33.8791,5.720799999999997
C,15,10,48,1t,seal,11,1,60,3,1,39.6245,33.9564,5.6680999999999955
C,15,10,48,1t,seal,11,1,60,3,2,39.6136,33.9989,5.614699999999999
C,15,10,48,1t,seal,11,1,60,3,3,39.615,33.9326,5.682400000000001
C,15,10,48,1t,seal,11,1,60,3,4,39.619,33.9639,5.655099999999997
C,15,10,48,1t,seal,11,1,60,3,5,39.6175,33.9657,5.6518000000000015
C,15,10,48,1t,seal,11,1,60,3,6,39.6112,33.968,5.643199999999993
C,15,10,48,1t,seal,11,1,60,3,7,39.6143,33.9694,5.6449
C,15,10,48,1t,seal,11,1,60,3,8,39.6163,33.9685,5.647800000000004
C,15,10,48,1t,seal,11,1,60,3,9,39.6272,33.9755,5.651700000000005
C,15,10,48,1t,seal,11,1,60,3,10,39.6156,33.901,5.714599999999997
C,15,10,48,1t,seal,11,1,60,3,11,39.6277,33.9666,5.661099999999998
C,15,10,48,1t,seal,11,1,60,4,0,39.6175,33.8811,5.736399999999996
C,15,10,48,1t,seal,11,1,60,4,1,39.6147,33.9492,5.6655000000000015
C,15,10,48,1t,seal,11,1,60,4,2,39.618,33.9804,5.637599999999999
C,15,10,48,1t,seal,11,1,60,4,3,39.6193,33.9353,5.684000000000005
C,15,10,48,1t,seal,11,1,60,4,4,39.6356,33.9701,5.665499999999994
C,15,10,48,1t,seal,11,1,60,4,5,39.6113,33.9745,5.636800000000001
C,15,10,48,1t,seal,11,1,60,4,6,39.6179,33.9643,5.653599999999997
C,15,10,48,1t,seal,11,1,60,4,7,39.6134,33.9488,5.6646
C,15,10,48,1t,seal,11,1,60,4,8,39.6302,33.9571,5.673100000000005
C,15,10,48,1t,seal,11,1,60,4,9,39.6089,33.9805,5.628399999999999
C,15,10,48,1t,seal,11,1,60,4,10,39.6114,33.919,5.692400000000006
C,15,10,48,1t,seal,11,1,60,4,11,39.6034,33.984,5.619399999999999
C,15,10,48,1t,seal,11,1,60,5,0,39.6186,33.8913,5.7273
C,15,10,48,1t,seal,11,1,60,5,1,39.6222,33.9316,5.690599999999996
C,15,10,48,1t,seal,11,1,60,5,2,39.6306,34.0018,5.628799999999998
C,15,10,48,1t,seal,11,1,60,5,3,39.6069,33.929,5.677900000000001
C,15,10,48,1t,seal,11,1,60,5,4,39.6169,33.9709,5.646000000000001
C,15,10,48,1t,seal,11,1,60,5,5,39.6204,33.9822,5.638199999999998
C,15,10,48,1t,seal,11,1,60,5,6,39.6099,33.9732,5.636700000000005
C,15,10,48,1t,seal,11,1,60,5,7,39.6187,33.9533,5.665399999999998
C,15,10,48,1t,seal,11,1,60,5,8,39.6332,33.9522,5.6810000000000045
C,15,10,48,1t,seal,11,1,60,5,9,39.629,33.9969,5.632100000000001
C,15,10,48,1t,seal,11,1,60,5,10,39.6149,33.9193,5.695599999999999
C,15,10,48,1t,seal,11,1,60,5,11,39.6155,33.9702,5.645299999999999
C,15,10,48,1t,seal,11,1,60,6,0,39.6107,33.8918,5.718899999999998
C,15,10,48,1t,seal,11,1,60,6,1,39.6055,33.9573,5.648200000000003
C,15,10,48,1t,seal,11,1,60,6,2,39.605,33.9817,5.6233
C,15,10,48,1t,seal,11,1,60,6,3,39.6045,33.9268,5.6777000000000015
C,15,10,48,1t,seal,11,1,60,6,4,39.6146,33.9735,5.641100000000002
C,15,10,48,1t,seal,11,1,60,6,5,39.6203,33.9758,5.644500000000001
C,15,10,48,1t,seal,11,1,60,6,6,39.6269,33.9747,5.652200000000001
C,15,10,48,1t,seal,11,1,60,6,7,39.6171,33.9764,5.6407000000000025
C,15,10,48,1t,seal,11,1,60,6,8,39.6083,33.946,5.662300000000002
C,15,10,48,1t,seal,11,1,60,6,9,39.6184,33.9802,5.638199999999998
C,15,10,48,1t,seal,11,1,60,6,10,39.6184,33.9077,5.710700000000003
C,15,10,48,1t,seal,11,1,60,6,11,39.6221,33.9761,5.646000000000001
C,15,10,48,1t,seal,11,1,60,7,0,39.6138,33.8818,5.731999999999999
C,15,10,48,1t,seal,11,1,60,7,1,39.6112,33.9631,5.6480999999999995
C,15,10,48,1t,seal,11,1,60,7,2,39.6088,33.9879,5.620899999999999
