library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
openfhe,16,32768,40,33,17,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 1320 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 1320 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 1320 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,16,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,17,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,17,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,18,2,2,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1294 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,8,480,1774,17,568,480,1048,3,437,-27,0,logQP_boot 1774 > 1747
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,8,480,1774,18,601,480,1081,3,437,-27,0,logQP_boot 1774 > 1747
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,8,480,1774,18,601,480,1081,3,437,-27,0,logQP_boot 1774 > 1747
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,8,480,1774,19,634,480,1114,3,437,-27,0,logQP_boot 1774 > 1747
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,8,480,1774,21,700,480,1180,3,437,-27,0,logQP_boot 1774 > 1747
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,6,360,1654,17,568,360,928,4,337,93,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,6,360,1654,18,601,360,961,4,337,93,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,6,360,1654,18,601,360,961,4,337,93,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,6,360,1654,19,634,360,994,4,337,93,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,6,360,1654,21,700,360,1060,4,337,93,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,5,300,1594,17,568,300,868,5,271,153,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,5,300,1594,18,601,300,901,5,271,153,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,5,300,1594,18,601,300,901,5,271,153,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,5,300,1594,19,634,300,934,5,271,153,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,5,300,1594,21,700,300,1000,5,271,153,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,4,240,1534,17,568,240,808,6,238,213,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,4,240,1534,18,601,240,841,6,238,213,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,4,240,1534,18,601,240,841,6,238,213,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,4,240,1534,19,634,240,874,6,238,213,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,4,240,1534,21,700,240,940,6,238,213,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,4,240,1534,17,568,240,808,7,205,213,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,4,240,1534,18,601,240,841,7,205,213,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,4,240,1534,18,601,240,841,7,205,213,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,4,240,1534,19,634,240,874,7,205,213,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,4,240,1534,21,700,240,940,7,205,213,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,3,180,1474,17,568,180,748,8,172,273,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,3,180,1474,18,601,180,781,8,172,273,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,3,180,1474,18,601,180,781,8,172,273,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,3,180,1474,19,634,180,814,8,172,273,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,3,180,1474,21,700,180,880,8,172,273,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,3,180,1474,17,568,180,748,10,139,273,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,3,180,1474,18,601,180,781,10,139,273,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,3,180,1474,18,601,180,781,10,139,273,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,3,180,1474,19,634,180,814,10,139,273,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,3,180,1474,21,700,180,880,10,139,273,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,2,120,1414,17,568,120,688,13,107,333,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,2,120,1414,18,601,120,721,13,107,333,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,2,120,1414,18,601,120,721,13,107,333,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,2,120,1414,19,634,120,754,13,107,333,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,2,120,1414,21,700,120,820,13,107,333,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,2,120,1414,17,568,120,688,20,73,333,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,2,120,1414,18,601,120,721,20,73,333,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,2,120,1414,18,601,120,721,20,73,333,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,2,120,1414,19,634,120,754,20,73,333,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,2,120,1414,21,700,120,820,20,73,333,1,
openfhe,16,32768,40,33,16,22,4,4,14,512,39,1294,1,60,1354,17,568,60,628,39,40,393,1,
openfhe,16,32768,40,33,17,21,3,4,14,512,39,1294,1,60,1354,18,601,60,661,39,40,393,1,
openfhe,16,32768,40,33,17,21,4,3,14,512,39,1294,1,60,1354,18,601,60,661,39,40,393,1,
openfhe,16,32768,40,33,18,20,3,3,14,512,39,1294,1,60,1354,19,634,60,694,39,40,393,1,
openfhe,16,32768,40,33,20,18,2,2,14,512,39,1294,1,60,1354,21,700,60,760,39,40,393,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,17,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1327 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,8,480,1807,18,601,480,1081,3,470,-60,0,logQP_boot 1807 > 1747
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,8,480,1807,19,634,480,1114,3,470,-60,0,logQP_boot 1807 > 1747
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,8,480,1807,19,634,480,1114,3,470,-60,0,logQP_boot 1807 > 1747
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,8,480,1807,20,667,480,1147,3,470,-60,0,logQP_boot 1807 > 1747
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,6,360,1687,18,601,360,961,4,338,60,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,6,360,1687,19,634,360,994,4,338,60,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,6,360,1687,19,634,360,994,4,338,60,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,6,360,1687,20,667,360,1027,4,338,60,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,5,300,1627,18,601,300,901,5,272,120,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,5,300,1627,19,634,300,934,5,272,120,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,5,300,1627,19,634,300,934,5,272,120,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,5,300,1627,20,667,300,967,5,272,120,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,4,240,1567,18,601,240,841,6,238,180,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,4,240,1567,19,634,240,874,6,238,180,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,4,240,1567,19,634,240,874,6,238,180,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,4,240,1567,20,667,240,907,6,238,180,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,4,240,1567,18,601,240,841,7,206,180,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,4,240,1567,19,634,240,874,7,206,180,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,4,240,1567,19,634,240,874,7,206,180,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,4,240,1567,20,667,240,907,7,206,180,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,3,180,1507,18,601,180,781,8,173,240,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,3,180,1507,19,634,180,814,8,173,240,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,3,180,1507,19,634,180,814,8,173,240,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,3,180,1507,20,667,180,847,8,173,240,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,3,180,1507,18,601,180,781,10,140,240,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,3,180,1507,19,634,180,814,10,140,240,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,3,180,1507,19,634,180,814,10,140,240,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,3,180,1507,20,667,180,847,10,140,240,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,2,120,1447,18,601,120,721,14,107,300,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,2,120,1447,19,634,120,754,14,107,300,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,2,120,1447,19,634,120,754,14,107,300,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,2,120,1447,20,667,120,787,14,107,300,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,2,120,1447,18,601,120,721,20,74,300,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,2,120,1447,19,634,120,754,20,74,300,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,2,120,1447,19,634,120,754,20,74,300,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,2,120,1447,20,667,120,787,20,74,300,1,
openfhe,16,32768,40,33,17,22,4,4,14,512,40,1327,1,60,1387,18,601,60,661,40,40,360,1,
openfhe,16,32768,40,33,18,21,3,4,14,512,40,1327,1,60,1387,19,634,60,694,40,40,360,1,
openfhe,16,32768,40,33,18,21,4,3,14,512,40,1327,1,60,1387,19,634,60,694,40,40,360,1,
openfhe,16,32768,40,33,19,20,3,3,14,512,40,1327,1,60,1387,20,667,60,727,40,40,360,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 1380 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,20,3,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,20,3,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1360 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,7,420,1780,19,634,420,1054,4,370,-33,0,logQP_boot 1780 > 1747
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,7,420,1780,20,667,420,1087,4,370,-33,0,logQP_boot 1780 > 1747
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,7,420,1780,20,667,420,1087,4,370,-33,0,logQP_boot 1780 > 1747
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,7,420,1780,21,700,420,1120,4,370,-33,0,logQP_boot 1780 > 1747
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,6,360,1720,19,634,360,994,5,304,27,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,6,360,1720,20,667,360,1027,5,304,27,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,6,360,1720,20,667,360,1027,5,304,27,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,6,360,1720,21,700,360,1060,5,304,27,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,4,240,1600,19,634,240,874,6,238,147,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,4,240,1600,20,667,240,907,6,238,147,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,4,240,1600,20,667,240,907,6,238,147,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,4,240,1600,21,700,240,940,6,238,147,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,4,240,1600,19,634,240,874,7,205,147,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,4,240,1600,20,667,240,907,7,205,147,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,4,240,1600,20,667,240,907,7,205,147,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,4,240,1600,21,700,240,940,7,205,147,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,3,180,1540,19,634,180,814,9,172,207,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,3,180,1540,20,667,180,847,9,172,207,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,3,180,1540,20,667,180,847,9,172,207,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,3,180,1540,21,700,180,880,9,172,207,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,3,180,1540,19,634,180,814,11,139,207,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,3,180,1540,20,667,180,847,11,139,207,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,3,180,1540,20,667,180,847,11,139,207,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,3,180,1540,21,700,180,880,11,139,207,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,2,120,1480,19,634,120,754,14,106,267,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,2,120,1480,20,667,120,787,14,106,267,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,2,120,1480,20,667,120,787,14,106,267,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,2,120,1480,21,700,120,820,14,106,267,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,2,120,1480,19,634,120,754,21,73,267,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,2,120,1480,20,667,120,787,21,73,267,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,2,120,1480,20,667,120,787,21,73,267,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,2,120,1480,21,700,120,820,21,73,267,1,
openfhe,16,32768,40,33,18,22,4,4,14,512,41,1360,1,60,1420,19,634,60,694,41,40,327,1,
openfhe,16,32768,40,33,19,21,3,4,14,512,41,1360,1,60,1420,20,667,60,727,41,40,327,1,
openfhe,16,32768,40,33,19,21,4,3,14,512,41,1360,1,60,1420,20,667,60,727,41,40,327,1,
openfhe,16,32768,40,33,20,20,3,3,14,512,41,1360,1,60,1420,21,700,60,760,41,40,327,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,3,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,4,3,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 720 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,3,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,4,3,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 480 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,22,4,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,3,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,21,4,3,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1393 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,6,360,1753,20,667,360,1027,5,305,-6,0,logQP_boot 1753 > 1747
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,6,360,1753,21,700,360,1060,5,305,-6,0,logQP_boot 1753 > 1747
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,6,360,1753,21,700,360,1060,5,305,-6,0,logQP_boot 1753 > 1747
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,4,240,1633,20,667,240,907,6,239,114,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,4,240,1633,21,700,240,940,6,239,114,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,4,240,1633,21,700,240,940,6,239,114,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,4,240,1633,20,667,240,907,7,206,114,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,4,240,1633,21,700,240,940,7,206,114,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,4,240,1633,21,700,240,940,7,206,114,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,3,180,1573,20,667,180,847,9,173,174,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,3,180,1573,21,700,180,880,9,173,174,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,3,180,1573,21,700,180,880,9,173,174,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,3,180,1573,20,667,180,847,11,140,174,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,3,180,1573,21,700,180,880,11,140,174,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,3,180,1573,21,700,180,880,11,140,174,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,2,120,1513,20,667,120,787,14,107,234,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,2,120,1513,21,700,120,820,14,107,234,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,2,120,1513,21,700,120,820,14,107,234,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,2,120,1513,20,667,120,787,21,74,234,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,2,120,1513,21,700,120,820,21,74,234,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,2,120,1513,21,700,120,820,21,74,234,1,
openfhe,16,32768,40,33,19,22,4,4,14,512,42,1393,1,60,1453,20,667,60,727,42,40,294,1,
openfhe,16,32768,40,33,20,21,3,4,14,512,42,1393,1,60,1453,21,700,60,760,42,40,294,1,
openfhe,16,32768,40,33,20,21,4,3,14,512,42,1393,1,60,1453,21,700,60,760,42,40,294,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1426 + 예측 logP 1440 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,22,4,4,14,512,,,,,,,,,,2,,,0,예측 탈락(§8.5 규칙4): logQ 1426 + 예측 logP 780 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,22,4,4,14,512,,,,,,,,,,3,,,0,예측 탈락(§8.5 규칙4): logQ 1426 + 예측 logP 540 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,22,4,4,14,512,,,,,,,,,,4,,,0,예측 탈락(§8.5 규칙4): logQ 1426 + 예측 logP 420 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,6,360,1786,21,700,360,1060,5,304,-39,0,logQP_boot 1786 > 1747
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,5,300,1726,21,700,300,1000,6,271,21,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,4,240,1666,21,700,240,940,7,239,81,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,4,240,1666,21,700,240,940,8,205,81,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,3,180,1606,21,700,180,880,9,173,141,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,3,180,1606,21,700,180,880,11,139,141,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,2,120,1546,21,700,120,820,15,107,201,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,2,120,1546,21,700,120,820,22,73,201,1,
openfhe,16,32768,40,33,20,22,4,4,14,512,43,1426,1,60,1486,21,700,60,760,43,40,261,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1125 + 예측 logP 1140 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,10,600,1725,16,565,600,1165,2,566,22,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,7,420,1545,16,565,420,985,3,391,202,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,5,300,1425,16,565,300,865,4,286,322,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,5,300,1425,16,565,300,865,5,251,322,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,4,240,1365,16,565,240,805,6,216,382,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,4,240,1365,16,565,240,805,7,181,382,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,3,180,1305,16,565,180,745,8,146,442,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,2,120,1245,16,565,120,685,11,111,502,1,
openfhe,16,32768,40,35,15,16,1,1,14,512,32,1125,2,120,1245,16,565,120,685,16,76,502,1,
