library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
lattigo,16,32768,40,33,3,19.0,4,2,13.0,60,512,23.0,1221.0,6,366.0,1587.0,4.0,139.0,244.0,383.0,4.0,360.0,160.0,1,
lattigo,16,32768,40,33,3,19.0,4,2,13.0,60,512,23.0,1221.0,7,427.0,1648.0,4.0,139.0,244.0,383.0,4.0,420.0,99.0,1,
lattigo,16,32768,40,33,3,19.0,4,2,13.0,60,512,23.0,1221.0,8,488.0,1709.0,4.0,139.0,244.0,383.0,3.0,480.0,38.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,1,61.0,1191.0,4.0,139.0,244.0,383.0,24.0,56.0,556.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,2,122.0,1252.0,4.0,139.0,244.0,383.0,12.0,112.0,495.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,3,183.0,1313.0,4.0,139.0,244.0,383.0,8.0,168.0,434.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,4,244.0,1374.0,4.0,139.0,244.0,383.0,6.0,224.0,373.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,5,305.0,1435.0,4.0,139.0,244.0,383.0,5.0,250.0,312.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,6,366.0,1496.0,4.0,139.0,244.0,383.0,4.0,324.0,251.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,7,427.0,1557.0,4.0,139.0,244.0,383.0,4.0,356.0,190.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,50,512,24.0,1130.0,8,488.0,1618.0,4.0,139.0,244.0,383.0,3.0,424.0,129.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,1,61.0,1256.0,4.0,139.0,244.0,383.0,24.0,56.0,491.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,2,122.0,1317.0,4.0,139.0,244.0,383.0,12.0,112.0,430.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,3,183.0,1378.0,4.0,139.0,244.0,383.0,8.0,168.0,369.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,4,244.0,1439.0,4.0,139.0,244.0,383.0,6.0,224.0,308.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,5,305.0,1500.0,4.0,139.0,244.0,383.0,5.0,275.0,247.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,6,366.0,1561.0,4.0,139.0,244.0,383.0,4.0,334.0,186.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,7,427.0,1622.0,4.0,139.0,244.0,383.0,4.0,386.0,125.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,55,512,24.0,1195.0,8,488.0,1683.0,4.0,139.0,244.0,383.0,3.0,444.0,64.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,1,61.0,1321.0,4.0,139.0,244.0,383.0,24.0,60.0,426.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,2,122.0,1382.0,4.0,139.0,244.0,383.0,12.0,120.0,365.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,3,183.0,1443.0,4.0,139.0,244.0,383.0,8.0,180.0,304.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,4,244.0,1504.0,4.0,139.0,244.0,383.0,6.0,240.0,243.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,5,305.0,1565.0,4.0,139.0,244.0,383.0,5.0,300.0,182.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,6,366.0,1626.0,4.0,139.0,244.0,383.0,4.0,360.0,121.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,7,427.0,1687.0,4.0,139.0,244.0,383.0,4.0,420.0,60.0,1,
lattigo,16,32768,40,33,3,20.0,4,3,13.0,60,512,24.0,1260.0,8,488.0,1748.0,4.0,139.0,244.0,383.0,3.0,480.0,-1.0,0,logQP_boot 1748 > 1747
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,1,61.0,1230.0,4.0,139.0,244.0,383.0,25.0,56.0,517.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,2,122.0,1291.0,4.0,139.0,244.0,383.0,13.0,112.0,456.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,3,183.0,1352.0,4.0,139.0,244.0,383.0,9.0,168.0,395.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,4,244.0,1413.0,4.0,139.0,244.0,383.0,7.0,218.0,334.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,5,305.0,1474.0,4.0,139.0,244.0,383.0,5.0,274.0,273.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,6,366.0,1535.0,4.0,139.0,244.0,383.0,5.0,318.0,212.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,7,427.0,1596.0,4.0,139.0,244.0,383.0,4.0,350.0,151.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,50,512,25.0,1169.0,8,488.0,1657.0,4.0,139.0,244.0,383.0,4.0,418.0,90.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,1,61.0,1295.0,4.0,139.0,244.0,383.0,25.0,56.0,452.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,2,122.0,1356.0,4.0,139.0,244.0,383.0,13.0,112.0,391.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,3,183.0,1417.0,4.0,139.0,244.0,383.0,9.0,168.0,330.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,4,244.0,1478.0,4.0,139.0,244.0,383.0,7.0,223.0,269.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,5,305.0,1539.0,4.0,139.0,244.0,383.0,5.0,279.0,208.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,6,366.0,1600.0,4.0,139.0,244.0,383.0,5.0,333.0,147.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,7,427.0,1661.0,4.0,139.0,244.0,383.0,4.0,385.0,86.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,55,512,25.0,1234.0,8,488.0,1722.0,4.0,139.0,244.0,383.0,4.0,443.0,25.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,1,61.0,1360.0,4.0,139.0,244.0,383.0,25.0,60.0,387.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,2,122.0,1421.0,4.0,139.0,244.0,383.0,13.0,120.0,326.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,3,183.0,1482.0,4.0,139.0,244.0,383.0,9.0,180.0,265.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,4,244.0,1543.0,4.0,139.0,244.0,383.0,7.0,240.0,204.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,5,305.0,1604.0,4.0,139.0,244.0,383.0,5.0,300.0,143.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,6,366.0,1665.0,4.0,139.0,244.0,383.0,5.0,360.0,82.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,7,427.0,1726.0,4.0,139.0,244.0,383.0,4.0,420.0,21.0,1,
lattigo,16,32768,40,33,3,21.0,4,4,13.0,60,512,25.0,1299.0,8,488.0,1787.0,4.0,139.0,244.0,383.0,4.0,480.0,-40.0,0,logQP_boot 1787 > 1747
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,1,61.0,1073.0,5.0,172.0,305.0,477.0,22.0,56.0,674.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,2,122.0,1134.0,5.0,172.0,305.0,477.0,11.0,112.0,613.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,3,183.0,1195.0,5.0,172.0,305.0,477.0,8.0,156.0,552.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,4,244.0,1256.0,5.0,172.0,305.0,477.0,6.0,200.0,491.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,5,305.0,1317.0,5.0,172.0,305.0,477.0,5.0,250.0,430.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,6,366.0,1378.0,5.0,172.0,305.0,477.0,4.0,300.0,369.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,7,427.0,1439.0,5.0,172.0,305.0,477.0,4.0,356.0,308.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,50,512,22.0,1012.0,8,488.0,1500.0,5.0,172.0,305.0,477.0,3.0,400.0,247.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,1,61.0,1138.0,5.0,172.0,305.0,477.0,22.0,56.0,609.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,2,122.0,1199.0,5.0,172.0,305.0,477.0,11.0,112.0,548.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,3,183.0,1260.0,5.0,172.0,305.0,477.0,8.0,166.0,487.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,4,244.0,1321.0,5.0,172.0,305.0,477.0,6.0,220.0,426.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,5,305.0,1382.0,5.0,172.0,305.0,477.0,5.0,275.0,365.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,6,366.0,1443.0,5.0,172.0,305.0,477.0,4.0,330.0,304.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,7,427.0,1504.0,5.0,172.0,305.0,477.0,4.0,386.0,243.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,55,512,22.0,1077.0,8,488.0,1565.0,5.0,172.0,305.0,477.0,3.0,440.0,182.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,1,61.0,1203.0,5.0,172.0,305.0,477.0,22.0,60.0,544.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,2,122.0,1264.0,5.0,172.0,305.0,477.0,11.0,120.0,483.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,3,183.0,1325.0,5.0,172.0,305.0,477.0,8.0,180.0,422.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,4,244.0,1386.0,5.0,172.0,305.0,477.0,6.0,240.0,361.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,5,305.0,1447.0,5.0,172.0,305.0,477.0,5.0,300.0,300.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,6,366.0,1508.0,5.0,172.0,305.0,477.0,4.0,360.0,239.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,7,427.0,1569.0,5.0,172.0,305.0,477.0,4.0,420.0,178.0,1,
lattigo,16,32768,40,33,4,17.0,2,2,13.0,60,512,22.0,1142.0,8,488.0,1630.0,5.0,172.0,305.0,477.0,3.0,480.0,117.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,1,61.0,1112.0,5.0,172.0,305.0,477.0,23.0,56.0,635.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,2,122.0,1173.0,5.0,172.0,305.0,477.0,12.0,106.0,574.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,3,183.0,1234.0,5.0,172.0,305.0,477.0,8.0,150.0,513.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,4,244.0,1295.0,5.0,172.0,305.0,477.0,6.0,200.0,452.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,5,305.0,1356.0,5.0,172.0,305.0,477.0,5.0,250.0,391.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,6,366.0,1417.0,5.0,172.0,305.0,477.0,4.0,300.0,330.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,7,427.0,1478.0,5.0,172.0,305.0,477.0,4.0,350.0,269.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,50,512,23.0,1051.0,8,488.0,1539.0,5.0,172.0,305.0,477.0,3.0,400.0,208.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,1,61.0,1177.0,5.0,172.0,305.0,477.0,23.0,56.0,570.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,2,122.0,1238.0,5.0,172.0,305.0,477.0,12.0,111.0,509.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,3,183.0,1299.0,5.0,172.0,305.0,477.0,8.0,165.0,448.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,4,244.0,1360.0,5.0,172.0,305.0,477.0,6.0,220.0,387.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,5,305.0,1421.0,5.0,172.0,305.0,477.0,5.0,275.0,326.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,6,366.0,1482.0,5.0,172.0,305.0,477.0,4.0,330.0,265.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,7,427.0,1543.0,5.0,172.0,305.0,477.0,4.0,385.0,204.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,55,512,23.0,1116.0,8,488.0,1604.0,5.0,172.0,305.0,477.0,3.0,440.0,143.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,1,61.0,1242.0,5.0,172.0,305.0,477.0,23.0,60.0,505.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,2,122.0,1303.0,5.0,172.0,305.0,477.0,12.0,120.0,444.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,3,183.0,1364.0,5.0,172.0,305.0,477.0,8.0,180.0,383.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,4,244.0,1425.0,5.0,172.0,305.0,477.0,6.0,240.0,322.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,5,305.0,1486.0,5.0,172.0,305.0,477.0,5.0,300.0,261.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,6,366.0,1547.0,5.0,172.0,305.0,477.0,4.0,360.0,200.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,7,427.0,1608.0,5.0,172.0,305.0,477.0,4.0,420.0,139.0,1,
lattigo,16,32768,40,33,4,18.0,2,3,13.0,60,512,23.0,1181.0,8,488.0,1669.0,5.0,172.0,305.0,477.0,3.0,480.0,78.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,1,61.0,1151.0,5.0,172.0,305.0,477.0,24.0,56.0,596.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,2,122.0,1212.0,5.0,172.0,305.0,477.0,12.0,112.0,535.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,3,183.0,1273.0,5.0,172.0,305.0,477.0,8.0,162.0,474.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,4,244.0,1334.0,5.0,172.0,305.0,477.0,6.0,212.0,413.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,5,305.0,1395.0,5.0,172.0,305.0,477.0,5.0,250.0,352.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,6,366.0,1456.0,5.0,172.0,305.0,477.0,4.0,312.0,291.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,7,427.0,1517.0,5.0,172.0,305.0,477.0,4.0,350.0,230.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,50,512,24.0,1090.0,8,488.0,1578.0,5.0,172.0,305.0,477.0,3.0,412.0,169.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,1,61.0,1216.0,5.0,172.0,305.0,477.0,24.0,56.0,531.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,2,122.0,1277.0,5.0,172.0,305.0,477.0,12.0,112.0,470.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,3,183.0,1338.0,5.0,172.0,305.0,477.0,8.0,167.0,409.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,4,244.0,1399.0,5.0,172.0,305.0,477.0,6.0,222.0,348.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,5,305.0,1460.0,5.0,172.0,305.0,477.0,5.0,275.0,287.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,6,366.0,1521.0,5.0,172.0,305.0,477.0,4.0,332.0,226.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,7,427.0,1582.0,5.0,172.0,305.0,477.0,4.0,385.0,165.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,55,512,24.0,1155.0,8,488.0,1643.0,5.0,172.0,305.0,477.0,3.0,442.0,104.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,1,61.0,1281.0,5.0,172.0,305.0,477.0,24.0,60.0,466.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,2,122.0,1342.0,5.0,172.0,305.0,477.0,12.0,120.0,405.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,3,183.0,1403.0,5.0,172.0,305.0,477.0,8.0,180.0,344.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,4,244.0,1464.0,5.0,172.0,305.0,477.0,6.0,240.0,283.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,5,305.0,1525.0,5.0,172.0,305.0,477.0,5.0,300.0,222.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,6,366.0,1586.0,5.0,172.0,305.0,477.0,4.0,360.0,161.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,7,427.0,1647.0,5.0,172.0,305.0,477.0,4.0,420.0,100.0,1,
lattigo,16,32768,40,33,4,19.0,2,4,13.0,60,512,24.0,1220.0,8,488.0,1708.0,5.0,172.0,305.0,477.0,3.0,472.0,39.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,1,61.0,1129.0,5.0,172.0,305.0,477.0,23.0,56.0,618.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,2,122.0,1190.0,5.0,172.0,305.0,477.0,12.0,112.0,557.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,3,183.0,1251.0,5.0,172.0,305.0,477.0,8.0,156.0,496.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,4,244.0,1312.0,5.0,172.0,305.0,477.0,6.0,200.0,435.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,5,305.0,1373.0,5.0,172.0,305.0,477.0,5.0,250.0,374.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,6,366.0,1434.0,5.0,172.0,305.0,477.0,4.0,300.0,313.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,7,427.0,1495.0,5.0,172.0,305.0,477.0,4.0,356.0,252.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,50,512,23.0,1068.0,8,488.0,1556.0,5.0,172.0,305.0,477.0,3.0,400.0,191.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,1,61.0,1194.0,5.0,172.0,305.0,477.0,23.0,56.0,553.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,2,122.0,1255.0,5.0,172.0,305.0,477.0,12.0,112.0,492.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,3,183.0,1316.0,5.0,172.0,305.0,477.0,8.0,166.0,431.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,4,244.0,1377.0,5.0,172.0,305.0,477.0,6.0,220.0,370.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,5,305.0,1438.0,5.0,172.0,305.0,477.0,5.0,275.0,309.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,6,366.0,1499.0,5.0,172.0,305.0,477.0,4.0,330.0,248.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,7,427.0,1560.0,5.0,172.0,305.0,477.0,4.0,386.0,187.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,55,512,23.0,1133.0,8,488.0,1621.0,5.0,172.0,305.0,477.0,3.0,440.0,126.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,1,61.0,1259.0,5.0,172.0,305.0,477.0,23.0,60.0,488.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,2,122.0,1320.0,5.0,172.0,305.0,477.0,12.0,120.0,427.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,3,183.0,1381.0,5.0,172.0,305.0,477.0,8.0,180.0,366.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,4,244.0,1442.0,5.0,172.0,305.0,477.0,6.0,240.0,305.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,5,305.0,1503.0,5.0,172.0,305.0,477.0,5.0,300.0,244.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,6,366.0,1564.0,5.0,172.0,305.0,477.0,4.0,360.0,183.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,7,427.0,1625.0,5.0,172.0,305.0,477.0,4.0,420.0,122.0,1,
lattigo,16,32768,40,33,4,18.0,3,2,13.0,60,512,23.0,1198.0,8,488.0,1686.0,5.0,172.0,305.0,477.0,3.0,480.0,61.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,1,61.0,1168.0,5.0,172.0,305.0,477.0,24.0,56.0,579.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,2,122.0,1229.0,5.0,172.0,305.0,477.0,12.0,112.0,518.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,3,183.0,1290.0,5.0,172.0,305.0,477.0,8.0,168.0,457.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,4,244.0,1351.0,5.0,172.0,305.0,477.0,6.0,218.0,396.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,5,305.0,1412.0,5.0,172.0,305.0,477.0,5.0,250.0,335.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,6,366.0,1473.0,5.0,172.0,305.0,477.0,4.0,318.0,274.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,7,427.0,1534.0,5.0,172.0,305.0,477.0,4.0,350.0,213.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,50,512,24.0,1107.0,8,488.0,1595.0,5.0,172.0,305.0,477.0,3.0,418.0,152.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,1,61.0,1233.0,5.0,172.0,305.0,477.0,24.0,56.0,514.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,2,122.0,1294.0,5.0,172.0,305.0,477.0,12.0,112.0,453.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,3,183.0,1355.0,5.0,172.0,305.0,477.0,8.0,168.0,392.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,4,244.0,1416.0,5.0,172.0,305.0,477.0,6.0,223.0,331.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,5,305.0,1477.0,5.0,172.0,305.0,477.0,5.0,275.0,270.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,6,366.0,1538.0,5.0,172.0,305.0,477.0,4.0,333.0,209.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,7,427.0,1599.0,5.0,172.0,305.0,477.0,4.0,385.0,148.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,55,512,24.0,1172.0,8,488.0,1660.0,5.0,172.0,305.0,477.0,3.0,443.0,87.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,60,512,24.0,1237.0,1,61.0,1298.0,5.0,172.0,305.0,477.0,24.0,60.0,449.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,60,512,24.0,1237.0,2,122.0,1359.0,5.0,172.0,305.0,477.0,12.0,120.0,388.0,1,
lattigo,16,32768,40,33,4,19.0,3,3,13.0,60,512,24.0,1237.0,3,183.0,1420.0,5.0,172.0,305.0,477.0,8.0,180.0,327.0,1,
