library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
openfhe,16,32768,40,33,7,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 931 + 예측 logP 960 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,9,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 931 + 예측 logP 960 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,11,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 931 + 예측 logP 960 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,8,480,1411,6,205,480,685,2,470,336,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,8,480,1411,7,238,480,718,2,470,336,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,8,480,1411,7,238,480,718,2,470,336,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,8,480,1411,8,271,480,751,2,470,336,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,8,480,1411,10,337,480,817,2,470,336,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,8,480,1411,12,403,480,883,2,470,336,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,6,360,1291,6,205,360,565,3,338,456,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,6,360,1291,7,238,360,598,3,338,456,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,6,360,1291,7,238,360,598,3,338,456,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,6,360,1291,8,271,360,631,3,338,456,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,6,360,1291,10,337,360,697,3,338,456,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,6,360,1291,12,403,360,763,3,338,456,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,4,240,1171,6,205,240,445,4,239,576,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,4,240,1171,7,238,240,478,4,239,576,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,4,240,1171,7,238,240,478,4,239,576,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,4,240,1171,8,271,240,511,4,239,576,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,4,240,1171,10,337,240,577,4,239,576,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,4,240,1171,12,403,240,643,4,239,576,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,4,240,1171,6,205,240,445,5,206,576,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,4,240,1171,7,238,240,478,5,206,576,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,4,240,1171,7,238,240,478,5,206,576,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,4,240,1171,8,271,240,511,5,206,576,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,4,240,1171,10,337,240,577,5,206,576,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,4,240,1171,12,403,240,643,5,206,576,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,3,180,1111,6,205,180,385,6,173,636,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,3,180,1111,7,238,180,418,6,173,636,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,3,180,1111,7,238,180,418,6,173,636,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,3,180,1111,8,271,180,451,6,173,636,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,3,180,1111,10,337,180,517,6,173,636,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,3,180,1111,12,403,180,583,6,173,636,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,3,180,1111,6,205,180,385,7,140,636,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,3,180,1111,7,238,180,418,7,140,636,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,3,180,1111,7,238,180,418,7,140,636,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,3,180,1111,8,271,180,451,7,140,636,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,3,180,1111,10,337,180,517,7,140,636,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,3,180,1111,12,403,180,583,7,140,636,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,2,120,1051,6,205,120,325,10,107,696,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,2,120,1051,7,238,120,358,10,107,696,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,2,120,1051,7,238,120,358,10,107,696,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,2,120,1051,8,271,120,391,10,107,696,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,2,120,1051,10,337,120,457,10,107,696,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,2,120,1051,12,403,120,523,10,107,696,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,2,120,1051,6,205,120,325,14,74,696,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,2,120,1051,7,238,120,358,14,74,696,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,2,120,1051,7,238,120,358,14,74,696,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,2,120,1051,8,271,120,391,14,74,696,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,2,120,1051,10,337,120,457,14,74,696,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,2,120,1051,12,403,120,523,14,74,696,1,
openfhe,16,32768,40,33,5,22,4,4,14,512,28,931,1,60,991,6,205,60,265,28,40,756,1,
openfhe,16,32768,40,33,6,21,3,4,14,512,28,931,1,60,991,7,238,60,298,28,40,756,1,
openfhe,16,32768,40,33,6,21,4,3,14,512,28,931,1,60,991,7,238,60,298,28,40,756,1,
openfhe,16,32768,40,33,7,20,3,3,14,512,28,931,1,60,991,8,271,60,331,28,40,756,1,
openfhe,16,32768,40,33,9,18,2,2,14,512,28,931,1,60,991,10,337,60,397,28,40,756,1,
openfhe,16,32768,40,33,11,16,1,1,14,512,28,931,1,60,991,12,403,60,463,28,40,756,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,7,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,7,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,8,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,10,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,12,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 964 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,9,540,1504,7,238,540,778,2,503,243,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,9,540,1504,8,271,540,811,2,503,243,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,9,540,1504,8,271,540,811,2,503,243,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,9,540,1504,9,304,540,844,2,503,243,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,9,540,1504,11,370,540,910,2,503,243,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,9,540,1504,13,436,540,976,2,503,243,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,6,360,1324,7,238,360,598,3,338,423,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,6,360,1324,8,271,360,631,3,338,423,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,6,360,1324,8,271,360,631,3,338,423,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,6,360,1324,9,304,360,664,3,338,423,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,6,360,1324,11,370,360,730,3,338,423,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,6,360,1324,13,436,360,796,3,338,423,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,5,300,1264,7,238,300,538,4,272,483,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,5,300,1264,8,271,300,571,4,272,483,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,5,300,1264,8,271,300,571,4,272,483,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,5,300,1264,9,304,300,604,4,272,483,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,5,300,1264,11,370,300,670,4,272,483,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,5,300,1264,13,436,300,736,4,272,483,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,4,240,1204,7,238,240,478,5,205,543,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,4,240,1204,8,271,240,511,5,205,543,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,4,240,1204,8,271,240,511,5,205,543,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,4,240,1204,9,304,240,544,5,205,543,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,4,240,1204,11,370,240,610,5,205,543,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,4,240,1204,13,436,240,676,5,205,543,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,3,180,1144,7,238,180,418,6,173,603,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,3,180,1144,8,271,180,451,6,173,603,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,3,180,1144,8,271,180,451,6,173,603,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,3,180,1144,9,304,180,484,6,173,603,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,3,180,1144,11,370,180,550,6,173,603,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,3,180,1144,13,436,180,616,6,173,603,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,3,180,1144,7,238,180,418,8,139,603,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,3,180,1144,8,271,180,451,8,139,603,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,3,180,1144,8,271,180,451,8,139,603,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,3,180,1144,9,304,180,484,8,139,603,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,3,180,1144,11,370,180,550,8,139,603,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,3,180,1144,13,436,180,616,8,139,603,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,2,120,1084,7,238,120,358,10,107,663,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,2,120,1084,8,271,120,391,10,107,663,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,2,120,1084,8,271,120,391,10,107,663,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,2,120,1084,9,304,120,424,10,107,663,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,2,120,1084,11,370,120,490,10,107,663,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,2,120,1084,13,436,120,556,10,107,663,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,2,120,1084,7,238,120,358,15,73,663,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,2,120,1084,8,271,120,391,15,73,663,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,2,120,1084,8,271,120,391,15,73,663,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,2,120,1084,9,304,120,424,15,73,663,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,2,120,1084,11,370,120,490,15,73,663,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,2,120,1084,13,436,120,556,15,73,663,1,
openfhe,16,32768,40,33,6,22,4,4,14,512,29,964,1,60,1024,7,238,60,298,29,40,723,1,
openfhe,16,32768,40,33,7,21,3,4,14,512,29,964,1,60,1024,8,271,60,331,29,40,723,1,
openfhe,16,32768,40,33,7,21,4,3,14,512,29,964,1,60,1024,8,271,60,331,29,40,723,1,
openfhe,16,32768,40,33,8,20,3,3,14,512,29,964,1,60,1024,9,304,60,364,29,40,723,1,
openfhe,16,32768,40,33,10,18,2,2,14,512,29,964,1,60,1024,11,370,60,430,29,40,723,1,
openfhe,16,32768,40,33,12,16,1,1,14,512,29,964,1,60,1024,13,436,60,496,29,40,723,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,8,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,8,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,9,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,11,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,13,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 997 + 예측 logP 1020 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,9,540,1537,8,271,540,811,2,503,210,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,9,540,1537,9,304,540,844,2,503,210,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,9,540,1537,9,304,540,844,2,503,210,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,9,540,1537,10,337,540,877,2,503,210,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,9,540,1537,12,403,540,943,2,503,210,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,9,540,1537,14,469,540,1009,2,503,210,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,6,360,1357,8,271,360,631,3,338,390,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,6,360,1357,9,304,360,664,3,338,390,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,6,360,1357,9,304,360,664,3,338,390,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,6,360,1357,10,337,360,697,3,338,390,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,6,360,1357,12,403,360,763,3,338,390,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,6,360,1357,14,469,360,829,3,338,390,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,5,300,1297,8,271,300,571,4,272,450,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,5,300,1297,9,304,300,604,4,272,450,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,5,300,1297,9,304,300,604,4,272,450,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,5,300,1297,10,337,300,637,4,272,450,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,5,300,1297,12,403,300,703,4,272,450,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,5,300,1297,14,469,300,769,4,272,450,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,4,240,1237,8,271,240,511,5,206,510,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,4,240,1237,9,304,240,544,5,206,510,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,4,240,1237,9,304,240,544,5,206,510,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,4,240,1237,10,337,240,577,5,206,510,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,4,240,1237,12,403,240,643,5,206,510,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,4,240,1237,14,469,240,709,5,206,510,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,3,180,1177,8,271,180,451,6,173,570,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,3,180,1177,9,304,180,484,6,173,570,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,3,180,1177,9,304,180,484,6,173,570,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,3,180,1177,10,337,180,517,6,173,570,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,3,180,1177,12,403,180,583,6,173,570,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,3,180,1177,14,469,180,649,6,173,570,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,3,180,1177,8,271,180,451,8,140,570,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,3,180,1177,9,304,180,484,8,140,570,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,3,180,1177,9,304,180,484,8,140,570,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,3,180,1177,10,337,180,517,8,140,570,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,3,180,1177,12,403,180,583,8,140,570,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,3,180,1177,14,469,180,649,8,140,570,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,2,120,1117,8,271,120,391,10,107,630,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,2,120,1117,9,304,120,424,10,107,630,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,2,120,1117,9,304,120,424,10,107,630,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,2,120,1117,10,337,120,457,10,107,630,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,2,120,1117,12,403,120,523,10,107,630,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,2,120,1117,14,469,120,589,10,107,630,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,2,120,1117,8,271,120,391,15,74,630,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,2,120,1117,9,304,120,424,15,74,630,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,2,120,1117,9,304,120,424,15,74,630,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,2,120,1117,10,337,120,457,15,74,630,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,2,120,1117,12,403,120,523,15,74,630,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,2,120,1117,14,469,120,589,15,74,630,1,
openfhe,16,32768,40,33,7,22,4,4,14,512,30,997,1,60,1057,8,271,60,331,30,40,690,1,
openfhe,16,32768,40,33,8,21,3,4,14,512,30,997,1,60,1057,9,304,60,364,30,40,690,1,
openfhe,16,32768,40,33,8,21,4,3,14,512,30,997,1,60,1057,9,304,60,364,30,40,690,1,
openfhe,16,32768,40,33,9,20,3,3,14,512,30,997,1,60,1057,10,337,60,397,30,40,690,1,
openfhe,16,32768,40,33,11,18,2,2,14,512,30,997,1,60,1057,12,403,60,463,30,40,690,1,
openfhe,16,32768,40,33,13,16,1,1,14,512,30,997,1,60,1057,14,469,60,529,30,40,690,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,9,21,3,4,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,9,21,4,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,10,20,3,3,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,12,18,2,2,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,14,16,1,1,14,512,,,,,,,,,,1,,,0,예측 탈락(§8.5 규칙4): logQ 1030 + 예측 logP 1080 > 1747+60 → 컨텍스트 미생성
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,9,540,1570,9,304,540,844,2,536,177,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,9,540,1570,10,337,540,877,2,536,177,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,9,540,1570,10,337,540,877,2,536,177,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,9,540,1570,11,370,540,910,2,536,177,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,9,540,1570,13,436,540,976,2,536,177,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,9,540,1570,15,502,540,1042,2,536,177,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,7,420,1450,9,304,420,724,3,371,297,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,7,420,1450,10,337,420,757,3,371,297,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,7,420,1450,10,337,420,757,3,371,297,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,7,420,1450,11,370,420,790,3,371,297,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,7,420,1450,13,436,420,856,3,371,297,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,7,420,1450,15,502,420,922,3,371,297,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,5,300,1330,9,304,300,604,4,271,417,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,5,300,1330,10,337,300,637,4,271,417,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,5,300,1330,10,337,300,637,4,271,417,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,5,300,1330,11,370,300,670,4,271,417,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,5,300,1330,13,436,300,736,4,271,417,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,5,300,1330,15,502,300,802,4,271,417,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,4,240,1270,9,304,240,544,5,239,477,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,4,240,1270,10,337,240,577,5,239,477,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,4,240,1270,10,337,240,577,5,239,477,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,4,240,1270,11,370,240,610,5,239,477,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,4,240,1270,13,436,240,676,5,239,477,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,4,240,1270,15,502,240,742,5,239,477,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,4,240,1270,9,304,240,544,6,205,477,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,4,240,1270,10,337,240,577,6,205,477,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,4,240,1270,10,337,240,577,6,205,477,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,4,240,1270,11,370,240,610,6,205,477,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,4,240,1270,13,436,240,676,6,205,477,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,4,240,1270,15,502,240,742,6,205,477,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,3,180,1210,9,304,180,484,7,173,537,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,3,180,1210,10,337,180,517,7,173,537,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,3,180,1210,10,337,180,517,7,173,537,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,3,180,1210,11,370,180,550,7,173,537,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,3,180,1210,13,436,180,616,7,173,537,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,3,180,1210,15,502,180,682,7,173,537,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,3,180,1210,9,304,180,484,8,139,537,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,3,180,1210,10,337,180,517,8,139,537,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,3,180,1210,10,337,180,517,8,139,537,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,3,180,1210,11,370,180,550,8,139,537,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,3,180,1210,13,436,180,616,8,139,537,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,3,180,1210,15,502,180,682,8,139,537,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,2,120,1150,9,304,120,424,11,107,597,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,2,120,1150,10,337,120,457,11,107,597,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,2,120,1150,10,337,120,457,11,107,597,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,2,120,1150,11,370,120,490,11,107,597,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,2,120,1150,13,436,120,556,11,107,597,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,2,120,1150,15,502,120,622,11,107,597,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,2,120,1150,9,304,120,424,16,73,597,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,2,120,1150,10,337,120,457,16,73,597,1,
openfhe,16,32768,40,33,9,21,4,3,14,512,31,1030,2,120,1150,10,337,120,457,16,73,597,1,
openfhe,16,32768,40,33,10,20,3,3,14,512,31,1030,2,120,1150,11,370,120,490,16,73,597,1,
openfhe,16,32768,40,33,12,18,2,2,14,512,31,1030,2,120,1150,13,436,120,556,16,73,597,1,
openfhe,16,32768,40,33,14,16,1,1,14,512,31,1030,2,120,1150,15,502,120,622,16,73,597,1,
openfhe,16,32768,40,33,8,22,4,4,14,512,31,1030,1,60,1090,9,304,60,364,31,40,657,1,
openfhe,16,32768,40,33,9,21,3,4,14,512,31,1030,1,60,1090,10,337,60,397,31,40,657,1,
