library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,mod1_degree,mod1_inv_degree,log_message_ratio,ephemeral_secret_weight,in_scale_log2,ok,fail_reason
lattigo,16,32768,53,52,3,16,4,4,8,55,16,20,1029,7,427,1456,4,209,244,453,3,369,291,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,55,16,20,1029,8,488,1517,4,209,244,453,3,440,230,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,1,61,1130,4,209,244,453,20,60,617,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,2,122,1191,4,209,244,453,10,120,556,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,3,183,1252,4,209,244,453,7,180,495,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,4,244,1313,4,209,244,453,5,240,434,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,5,305,1374,4,209,244,453,4,300,373,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,6,366,1435,4,209,244,453,4,352,312,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,7,427,1496,4,209,244,453,3,399,251,30,0,1,32,52,1,
lattigo,16,32768,53,52,3,16,4,4,8,60,16,20,1069,8,488,1557,4,209,244,453,3,480,190,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,1,61,912,5,261,305,566,17,56,835,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,2,122,973,5,261,305,566,9,106,774,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,3,183,1034,5,261,305,566,6,157,713,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,4,244,1095,5,261,305,566,5,209,652,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,5,305,1156,5,261,305,566,4,261,591,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,6,366,1217,5,261,305,566,3,300,530,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,7,427,1278,5,261,305,566,3,350,469,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,50,16,17,851,8,488,1339,5,261,305,566,3,406,408,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,1,61,952,5,261,305,566,17,56,795,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,2,122,1013,5,261,305,566,9,111,734,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,3,183,1074,5,261,305,566,6,165,673,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,4,244,1135,5,261,305,566,5,221,612,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,5,305,1196,5,261,305,566,4,275,551,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,6,366,1257,5,261,305,566,3,314,490,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,7,427,1318,5,261,305,566,3,385,429,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,55,16,17,891,8,488,1379,5,261,305,566,3,441,368,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,1,61,992,5,261,305,566,17,60,755,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,2,122,1053,5,261,305,566,9,120,694,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,3,183,1114,5,261,305,566,6,180,633,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,4,244,1175,5,261,305,566,5,240,572,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,5,305,1236,5,261,305,566,4,300,511,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,6,366,1297,5,261,305,566,3,339,450,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,7,427,1358,5,261,305,566,3,420,389,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,12,2,2,8,60,16,17,931,8,488,1419,5,261,305,566,3,476,328,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,1,61,951,5,261,305,566,18,56,796,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,2,122,1012,5,261,305,566,9,112,735,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,3,183,1073,5,261,305,566,6,162,674,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,4,244,1134,5,261,305,566,5,209,613,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,5,305,1195,5,261,305,566,4,261,552,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,6,366,1256,5,261,305,566,3,312,491,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,7,427,1317,5,261,305,566,3,339,430,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,50,16,18,890,8,488,1378,5,261,305,566,3,400,369,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,1,61,991,5,261,305,566,18,56,756,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,2,122,1052,5,261,305,566,9,112,695,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,3,183,1113,5,261,305,566,6,167,634,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,4,244,1174,5,261,305,566,5,220,573,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,5,305,1235,5,261,305,566,4,275,512,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,6,366,1296,5,261,305,566,3,332,451,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,7,427,1357,5,261,305,566,3,369,390,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,55,16,18,930,8,488,1418,5,261,305,566,3,440,329,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,1,61,1031,5,261,305,566,18,60,716,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,2,122,1092,5,261,305,566,9,120,655,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,3,183,1153,5,261,305,566,6,180,594,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,4,244,1214,5,261,305,566,5,240,533,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,5,305,1275,5,261,305,566,4,300,472,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,6,366,1336,5,261,305,566,3,352,411,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,7,427,1397,5,261,305,566,3,399,350,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,2,3,8,60,16,18,970,8,488,1458,5,261,305,566,3,480,289,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,1,61,990,5,261,305,566,19,56,757,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,2,122,1051,5,261,305,566,10,106,696,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,3,183,1112,5,261,305,566,7,157,635,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,4,244,1173,5,261,305,566,5,209,574,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,5,305,1234,5,261,305,566,4,261,513,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,6,366,1295,5,261,305,566,4,306,452,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,7,427,1356,5,261,305,566,3,339,391,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,50,16,19,929,8,488,1417,5,261,305,566,3,389,330,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,1,61,1030,5,261,305,566,19,56,717,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,2,122,1091,5,261,305,566,10,111,656,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,3,183,1152,5,261,305,566,7,166,595,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,4,244,1213,5,261,305,566,5,220,534,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,5,305,1274,5,261,305,566,4,275,473,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,6,366,1335,5,261,305,566,4,331,412,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,7,427,1396,5,261,305,566,3,353,351,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,55,16,19,969,8,488,1457,5,261,305,566,3,424,290,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,1,61,1070,5,261,305,566,19,60,677,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,2,122,1131,5,261,305,566,10,120,616,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,3,183,1192,5,261,305,566,7,180,555,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,4,244,1253,5,261,305,566,5,240,494,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,5,305,1314,5,261,305,566,4,300,433,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,6,366,1375,5,261,305,566,4,356,372,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,7,427,1436,5,261,305,566,3,378,311,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,2,4,8,60,16,19,1009,8,488,1497,5,261,305,566,3,459,250,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,1,61,968,5,261,305,566,18,56,779,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,2,122,1029,5,261,305,566,9,112,718,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,3,183,1090,5,261,305,566,6,168,657,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,4,244,1151,5,261,305,566,5,209,596,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,5,305,1212,5,261,305,566,4,261,535,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,6,366,1273,5,261,305,566,3,318,474,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,7,427,1334,5,261,305,566,3,350,413,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,50,16,18,907,8,488,1395,5,261,305,566,3,406,352,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,1,61,1008,5,261,305,566,18,56,739,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,2,122,1069,5,261,305,566,9,112,678,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,3,183,1130,5,261,305,566,6,168,617,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,4,244,1191,5,261,305,566,5,221,556,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,5,305,1252,5,261,305,566,4,275,495,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,6,366,1313,5,261,305,566,3,333,434,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,7,427,1374,5,261,305,566,3,385,373,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,55,16,18,947,8,488,1435,5,261,305,566,3,441,312,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,1,61,1048,5,261,305,566,18,60,699,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,2,122,1109,5,261,305,566,9,120,638,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,3,183,1170,5,261,305,566,6,180,577,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,4,244,1231,5,261,305,566,5,240,516,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,5,305,1292,5,261,305,566,4,300,455,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,6,366,1353,5,261,305,566,3,348,394,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,7,427,1414,5,261,305,566,3,420,333,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,13,3,2,8,60,16,18,987,8,488,1475,5,261,305,566,3,476,272,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,1,61,1007,5,261,305,566,19,56,740,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,2,122,1068,5,261,305,566,10,112,679,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,3,183,1129,5,261,305,566,7,162,618,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,4,244,1190,5,261,305,566,5,209,557,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,5,305,1251,5,261,305,566,4,261,496,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,6,366,1312,5,261,305,566,4,312,435,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,7,427,1373,5,261,305,566,3,339,374,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,50,16,19,946,8,488,1434,5,261,305,566,3,400,313,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,1,61,1047,5,261,305,566,19,56,700,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,2,122,1108,5,261,305,566,10,112,639,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,3,183,1169,5,261,305,566,7,167,578,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,4,244,1230,5,261,305,566,5,220,517,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,5,305,1291,5,261,305,566,4,275,456,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,6,366,1352,5,261,305,566,4,332,395,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,7,427,1413,5,261,305,566,3,369,334,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,55,16,19,986,8,488,1474,5,261,305,566,3,440,273,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,1,61,1087,5,261,305,566,19,60,660,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,2,122,1148,5,261,305,566,10,120,599,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,3,183,1209,5,261,305,566,7,180,538,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,4,244,1270,5,261,305,566,5,240,477,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,5,305,1331,5,261,305,566,4,300,416,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,6,366,1392,5,261,305,566,4,352,355,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,7,427,1453,5,261,305,566,3,399,294,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,3,3,8,60,16,19,1026,8,488,1514,5,261,305,566,3,480,233,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,1,61,1046,5,261,305,566,20,56,701,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,2,122,1107,5,261,305,566,10,112,640,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,3,183,1168,5,261,305,566,7,157,579,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,4,244,1229,5,261,305,566,5,218,518,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,5,305,1290,5,261,305,566,4,268,457,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,6,366,1351,5,261,305,566,4,306,396,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,7,427,1412,5,261,305,566,3,339,335,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,50,16,20,985,8,488,1473,5,261,305,566,3,389,274,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,1,61,1086,5,261,305,566,20,56,661,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,2,122,1147,5,261,305,566,10,112,600,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,3,183,1208,5,261,305,566,7,166,539,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,4,244,1269,5,261,305,566,5,223,478,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,5,305,1330,5,261,305,566,4,278,417,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,6,366,1391,5,261,305,566,4,331,356,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,7,427,1452,5,261,305,566,3,353,295,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,55,16,20,1025,8,488,1513,5,261,305,566,3,424,234,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,1,61,1126,5,261,305,566,20,60,621,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,2,122,1187,5,261,305,566,10,120,560,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,3,183,1248,5,261,305,566,7,180,499,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,4,244,1309,5,261,305,566,5,240,438,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,5,305,1370,5,261,305,566,4,300,377,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,6,366,1431,5,261,305,566,4,356,316,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,7,427,1492,5,261,305,566,3,378,255,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,3,4,8,60,16,20,1065,8,488,1553,5,261,305,566,3,459,194,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,1,61,1024,5,261,305,566,19,56,723,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,2,122,1085,5,261,305,566,10,112,662,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,3,183,1146,5,261,305,566,7,168,601,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,4,244,1207,5,261,305,566,5,209,540,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,5,305,1268,5,261,305,566,4,261,479,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,6,366,1329,5,261,305,566,4,318,418,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,7,427,1390,5,261,305,566,3,350,357,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,50,16,19,963,8,488,1451,5,261,305,566,3,406,296,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,1,61,1064,5,261,305,566,19,56,683,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,2,122,1125,5,261,305,566,10,112,622,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,3,183,1186,5,261,305,566,7,168,561,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,4,244,1247,5,261,305,566,5,221,500,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,5,305,1308,5,261,305,566,4,275,439,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,6,366,1369,5,261,305,566,4,333,378,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,7,427,1430,5,261,305,566,3,385,317,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,55,16,19,1003,8,488,1491,5,261,305,566,3,441,256,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,1,61,1104,5,261,305,566,19,60,643,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,2,122,1165,5,261,305,566,10,120,582,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,3,183,1226,5,261,305,566,7,180,521,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,4,244,1287,5,261,305,566,5,240,460,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,5,305,1348,5,261,305,566,4,300,399,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,6,366,1409,5,261,305,566,4,348,338,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,7,427,1470,5,261,305,566,3,420,277,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,14,4,2,8,60,16,19,1043,8,488,1531,5,261,305,566,3,476,216,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,1,61,1063,5,261,305,566,20,56,684,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,2,122,1124,5,261,305,566,10,112,623,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,3,183,1185,5,261,305,566,7,162,562,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,4,244,1246,5,261,305,566,5,224,501,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,5,305,1307,5,261,305,566,4,274,440,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,6,366,1368,5,261,305,566,4,312,379,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,7,427,1429,5,261,305,566,3,339,318,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,50,16,20,1002,8,488,1490,5,261,305,566,3,400,257,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,1,61,1103,5,261,305,566,20,56,644,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,2,122,1164,5,261,305,566,10,112,583,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,3,183,1225,5,261,305,566,7,167,522,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,4,244,1286,5,261,305,566,5,224,461,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,5,305,1347,5,261,305,566,4,279,400,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,6,366,1408,5,261,305,566,4,332,339,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,7,427,1469,5,261,305,566,3,369,278,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,55,16,20,1042,8,488,1530,5,261,305,566,3,440,217,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,1,61,1143,5,261,305,566,20,60,604,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,2,122,1204,5,261,305,566,10,120,543,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,3,183,1265,5,261,305,566,7,180,482,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,4,244,1326,5,261,305,566,5,240,421,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,5,305,1387,5,261,305,566,4,300,360,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,6,366,1448,5,261,305,566,4,352,299,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,7,427,1509,5,261,305,566,3,399,238,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,15,4,3,8,60,16,20,1082,8,488,1570,5,261,305,566,3,480,177,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,16,4,4,8,50,16,21,1041,1,61,1102,5,261,305,566,21,56,645,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,16,4,4,8,50,16,21,1041,2,122,1163,5,261,305,566,11,112,584,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,16,4,4,8,50,16,21,1041,3,183,1224,5,261,305,566,7,168,523,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,16,4,4,8,50,16,21,1041,4,244,1285,5,261,305,566,6,218,462,30,0,1,32,52,1,
lattigo,16,32768,53,52,4,16,4,4,8,50,16,21,1041,5,305,1346,5,261,305,566,5,268,401,30,0,1,32,52,1,
