q0,delta,residual_L,levelBudget_c2s,levelBudget_s2c,boot_depth_of,evalmod_levels_of,QCount_boot_of,logQ_boot_of,PCount_boot_of,logP_boot_of,logQP_boot_of,margin_1747_of,dnum_of,log_message_ratio_of,boot_depth_la,evalmod_levels_la,QCount_boot_la,logQ_boot_la,PCount_boot_la,logP_boot_la,logQP_boot_la,margin_1747_la,dnum_la,log_message_ratio_la,evalmod_scale_la
59,55,8,3,3,20,14,29.0,1599.0,2.0,120.0,1719.0,28.0,15,4,14.0,8.0,23.0,1184.0,8,488.0,1672.0,75.0,3.0,4,50
59,55,8,3,4,21,14,30.0,1654.0,1.0,60.0,1714.0,33.0,30,4,15.0,8.0,24.0,1223.0,8,488.0,1711.0,36.0,3.0,4,50
59,55,8,4,3,21,14,30.0,1654.0,1.0,60.0,1714.0,33.0,30,4,15.0,8.0,24.0,1240.0,8,488.0,1728.0,19.0,3.0,4,50
59,55,9,2,2,18,14,28.0,1544.0,3.0,180.0,1724.0,23.0,10,4,12.0,8.0,22.0,1144.0,8,488.0,1632.0,115.0,3.0,4,50
59,55,9,3,3,20,14,30.0,1654.0,1.0,60.0,1714.0,33.0,30,4,14.0,8.0,24.0,1239.0,8,488.0,1727.0,20.0,3.0,4,50
59,55,10,2,2,18,14,29.0,1599.0,2.0,120.0,1719.0,28.0,15,4,12.0,8.0,23.0,1199.0,8,488.0,1687.0,60.0,3.0,4,50
59,55,11,2,2,18,14,30.0,1654.0,1.0,60.0,1714.0,33.0,30,4,12.0,8.0,24.0,1254.0,8,488.0,1742.0,5.0,3.0,4,50
59,58,3,2,2,18,14,22.0,1277.0,6.0,360.0,1637.0,110.0,4,1,12.0,8.0,16.0,823.0,8,488.0,1311.0,436.0,2.0,1,50
59,58,3,3,3,20,14,24.0,1393.0,5.0,300.0,1693.0,54.0,5,1,14.0,8.0,18.0,918.0,6,366.0,1284.0,463.0,3.0,1,50
59,58,3,3,4,21,14,25.0,1451.0,4.0,240.0,1691.0,56.0,7,1,15.0,8.0,19.0,957.0,7,427.0,1384.0,363.0,3.0,1,50
59,58,3,4,3,21,14,25.0,1451.0,4.0,240.0,1691.0,56.0,7,1,15.0,8.0,19.0,974.0,7,427.0,1401.0,346.0,3.0,1,50
59,58,3,4,4,22,14,26.0,1509.0,3.0,180.0,1689.0,58.0,9,1,16.0,8.0,20.0,1013.0,7,427.0,1440.0,307.0,3.0,1,50
59,58,4,2,2,18,14,23.0,1335.0,6.0,360.0,1695.0,52.0,4,1,12.0,8.0,17.0,881.0,6,366.0,1247.0,500.0,3.0,1,50
59,58,4,3,3,20,14,25.0,1451.0,4.0,240.0,1691.0,56.0,7,1,14.0,8.0,19.0,976.0,7,427.0,1403.0,344.0,3.0,1,50
59,58,4,3,4,21,14,26.0,1509.0,3.0,180.0,1689.0,58.0,9,1,15.0,8.0,20.0,1015.0,7,427.0,1442.0,305.0,3.0,1,50
59,58,4,4,3,21,14,26.0,1509.0,3.0,180.0,1689.0,58.0,9,1,15.0,8.0,20.0,1032.0,7,427.0,1459.0,288.0,3.0,1,50
59,58,4,4,4,22,14,27.0,1567.0,3.0,180.0,1747.0,0.0,9,1,16.0,8.0,21.0,1071.0,7,427.0,1498.0,249.0,3.0,1,50
59,58,5,2,2,18,14,24.0,1393.0,5.0,300.0,1693.0,54.0,5,1,12.0,8.0,18.0,939.0,6,366.0,1305.0,442.0,3.0,1,50
59,58,5,3,3,20,14,26.0,1509.0,3.0,180.0,1689.0,58.0,9,1,14.0,8.0,20.0,1034.0,7,427.0,1461.0,286.0,3.0,1,50
59,58,5,3,4,21,14,27.0,1567.0,3.0,180.0,1747.0,0.0,9,1,15.0,8.0,21.0,1073.0,7,427.0,1500.0,247.0,3.0,1,50
59,58,5,4,3,21,14,27.0,1567.0,3.0,180.0,1747.0,0.0,9,1,15.0,8.0,21.0,1090.0,7,427.0,1517.0,230.0,3.0,1,50
59,58,5,4,4,22,14,28.0,1625.0,2.0,120.0,1745.0,2.0,14,1,16.0,8.0,22.0,1129.0,8,488.0,1617.0,130.0,3.0,1,50
59,58,6,2,2,18,14,25.0,1451.0,4.0,240.0,1691.0,56.0,7,1,12.0,8.0,19.0,997.0,7,427.0,1424.0,323.0,3.0,1,50
59,58,6,3,3,20,14,27.0,1567.0,3.0,180.0,1747.0,0.0,9,1,14.0,8.0,21.0,1092.0,7,427.0,1519.0,228.0,3.0,1,50
59,58,6,3,4,21,14,28.0,1625.0,2.0,120.0,1745.0,2.0,14,1,15.0,8.0,22.0,1131.0,8,488.0,1619.0,128.0,3.0,1,50
59,58,6,4,3,21,14,28.0,1625.0,2.0,120.0,1745.0,2.0,14,1,15.0,8.0,22.0,1148.0,8,488.0,1636.0,111.0,3.0,1,50
59,58,6,4,4,22,14,29.0,1683.0,1.0,60.0,1743.0,4.0,29,1,16.0,8.0,23.0,1187.0,8,488.0,1675.0,72.0,3.0,1,50
59,58,7,2,2,18,14,26.0,1509.0,3.0,180.0,1689.0,58.0,9,1,12.0,8.0,20.0,1055.0,7,427.0,1482.0,265.0,3.0,1,50
59,58,7,3,3,20,14,28.0,1625.0,2.0,120.0,1745.0,2.0,14,1,14.0,8.0,22.0,1150.0,8,488.0,1638.0,109.0,3.0,1,50
59,58,7,3,4,21,14,29.0,1683.0,1.0,60.0,1743.0,4.0,29,1,15.0,8.0,23.0,1189.0,8,488.0,1677.0,70.0,3.0,1,50
59,58,7,4,3,21,14,29.0,1683.0,1.0,60.0,1743.0,4.0,29,1,15.0,8.0,23.0,1206.0,8,488.0,1694.0,53.0,3.0,1,50
59,58,8,2,2,18,14,27.0,1567.0,3.0,180.0,1747.0,0.0,9,1,12.0,8.0,21.0,1113.0,7,427.0,1540.0,207.0,3.0,1,50
59,58,8,3,3,20,14,29.0,1683.0,1.0,60.0,1743.0,4.0,29,1,14.0,8.0,23.0,1208.0,8,488.0,1696.0,51.0,3.0,1,50
59,58,9,2,2,18,14,28.0,1625.0,2.0,120.0,1745.0,2.0,14,1,12.0,8.0,22.0,1171.0,8,488.0,1659.0,88.0,3.0,1,50
59,58,10,2,2,18,14,29.0,1683.0,1.0,60.0,1743.0,4.0,29,1,12.0,8.0,23.0,1229.0,8,488.0,1717.0,30.0,3.0,1,50
60,53,3,2,2,18,14,22.0,1173.0,8.0,480.0,1653.0,94.0,3,7,12.0,8.0,16.0,809.0,8,488.0,1297.0,450.0,2.0,7,50
60,53,3,3,3,20,14,24.0,1279.0,6.0,360.0,1639.0,108.0,4,7,14.0,8.0,18.0,904.0,6,366.0,1270.0,477.0,3.0,7,50
60,53,3,3,4,21,14,25.0,1332.0,5.0,300.0,1632.0,115.0,5,7,15.0,8.0,19.0,943.0,7,427.0,1370.0,377.0,3.0,7,50
60,53,3,4,3,21,14,25.0,1332.0,5.0,300.0,1632.0,115.0,5,7,15.0,8.0,19.0,960.0,7,427.0,1387.0,360.0,3.0,7,50
60,53,3,4,4,22,14,26.0,1385.0,6.0,360.0,1745.0,2.0,5,7,16.0,8.0,20.0,999.0,7,427.0,1426.0,321.0,3.0,7,50
60,53,4,2,2,18,14,23.0,1226.0,8.0,480.0,1706.0,41.0,3,7,12.0,8.0,17.0,862.0,6,366.0,1228.0,519.0,3.0,7,50
60,53,4,3,3,20,14,25.0,1332.0,5.0,300.0,1632.0,115.0,5,7,14.0,8.0,19.0,957.0,7,427.0,1384.0,363.0,3.0,7,50
60,53,4,3,4,21,14,26.0,1385.0,6.0,360.0,1745.0,2.0,5,7,15.0,8.0,20.0,996.0,7,427.0,1423.0,324.0,3.0,7,50
60,53,4,4,3,21,14,26.0,1385.0,6.0,360.0,1745.0,2.0,5,7,15.0,8.0,20.0,1013.0,7,427.0,1440.0,307.0,3.0,7,50
60,53,4,4,4,22,14,27.0,1438.0,5.0,300.0,1738.0,9.0,6,7,16.0,8.0,21.0,1052.0,7,427.0,1479.0,268.0,3.0,7,50
60,53,5,2,2,18,14,24.0,1279.0,6.0,360.0,1639.0,108.0,4,7,12.0,8.0,18.0,915.0,6,366.0,1281.0,466.0,3.0,7,50
60,53,5,3,3,20,14,26.0,1385.0,6.0,360.0,1745.0,2.0,5,7,14.0,8.0,20.0,1010.0,7,427.0,1437.0,310.0,3.0,7,50
60,53,5,3,4,21,14,27.0,1438.0,5.0,300.0,1738.0,9.0,6,7,15.0,8.0,21.0,1049.0,7,427.0,1476.0,271.0,3.0,7,50
60,53,5,4,3,21,14,27.0,1438.0,5.0,300.0,1738.0,9.0,6,7,15.0,8.0,21.0,1066.0,7,427.0,1493.0,254.0,3.0,7,50
60,53,5,4,4,22,14,28.0,1491.0,4.0,240.0,1731.0,16.0,7,7,16.0,8.0,22.0,1105.0,8,488.0,1593.0,154.0,3.0,7,50
60,53,6,2,2,18,14,25.0,1332.0,5.0,300.0,1632.0,115.0,5,7,12.0,8.0,19.0,968.0,7,427.0,1395.0,352.0,3.0,7,50
60,53,6,3,3,20,14,27.0,1438.0,5.0,300.0,1738.0,9.0,6,7,14.0,8.0,21.0,1063.0,7,427.0,1490.0,257.0,3.0,7,50
60,53,6,3,4,21,14,28.0,1491.0,4.0,240.0,1731.0,16.0,7,7,15.0,8.0,22.0,1102.0,8,488.0,1590.0,157.0,3.0,7,50
60,53,6,4,3,21,14,28.0,1491.0,4.0,240.0,1731.0,16.0,7,7,15.0,8.0,22.0,1119.0,8,488.0,1607.0,140.0,3.0,7,50
60,53,6,4,4,22,14,29.0,1544.0,3.0,180.0,1724.0,23.0,10,7,16.0,8.0,23.0,1158.0,8,488.0,1646.0,101.0,3.0,7,50
60,53,7,2,2,18,14,26.0,1385.0,6.0,360.0,1745.0,2.0,5,7,12.0,8.0,20.0,1021.0,7,427.0,1448.0,299.0,3.0,7,50
60,53,7,3,3,20,14,28.0,1491.0,4.0,240.0,1731.0,16.0,7,7,14.0,8.0,22.0,1116.0,8,488.0,1604.0,143.0,3.0,7,50
60,53,7,3,4,21,14,29.0,1544.0,3.0,180.0,1724.0,23.0,10,7,15.0,8.0,23.0,1155.0,8,488.0,1643.0,104.0,3.0,7,50
60,53,7,4,3,21,14,29.0,1544.0,3.0,180.0,1724.0,23.0,10,7,15.0,8.0,23.0,1172.0,8,488.0,1660.0,87.0,3.0,7,50
60,53,7,4,4,22,14,30.0,1597.0,2.0,120.0,1717.0,30.0,15,7,16.0,8.0,24.0,1211.0,8,488.0,1699.0,48.0,3.0,7,50
60,53,8,2,2,18,14,27.0,1438.0,5.0,300.0,1738.0,9.0,6,7,12.0,8.0,21.0,1074.0,7,427.0,1501.0,246.0,3.0,7,50
60,53,8,3,3,20,14,29.0,1544.0,3.0,180.0,1724.0,23.0,10,7,14.0,8.0,23.0,1169.0,8,488.0,1657.0,90.0,3.0,7,50
60,53,8,3,4,21,14,30.0,1597.0,2.0,120.0,1717.0,30.0,15,7,15.0,8.0,24.0,1208.0,8,488.0,1696.0,51.0,3.0,7,50
60,53,8,4,3,21,14,30.0,1597.0,2.0,120.0,1717.0,30.0,15,7,15.0,8.0,24.0,1225.0,8,488.0,1713.0,34.0,3.0,7,50
60,53,8,4,4,22,14,31.0,1650.0,1.0,60.0,1710.0,37.0,31,7,16.0,8.0,25.0,1264.0,7,427.0,1691.0,56.0,4.0,7,50
60,53,9,2,2,18,14,28.0,1491.0,4.0,240.0,1731.0,16.0,7,7,12.0,8.0,22.0,1127.0,8,488.0,1615.0,132.0,3.0,7,50
60,53,9,3,3,20,14,30.0,1597.0,2.0,120.0,1717.0,30.0,15,7,14.0,8.0,24.0,1222.0,8,488.0,1710.0,37.0,3.0,7,50
60,53,9,3,4,21,14,31.0,1650.0,1.0,60.0,1710.0,37.0,31,7,15.0,8.0,25.0,1261.0,7,427.0,1688.0,59.0,4.0,7,50
60,53,9,4,3,21,14,31.0,1650.0,1.0,60.0,1710.0,37.0,31,7,15.0,8.0,25.0,1278.0,7,427.0,1705.0,42.0,4.0,7,50
60,53,10,2,2,18,14,29.0,1544.0,3.0,180.0,1724.0,23.0,10,7,12.0,8.0,23.0,1180.0,8,488.0,1668.0,79.0,3.0,7,50
60,53,10,3,3,20,14,31.0,1650.0,1.0,60.0,1710.0,37.0,31,7,14.0,8.0,25.0,1275.0,7,427.0,1702.0,45.0,4.0,7,50
60,53,11,2,2,18,14,30.0,1597.0,2.0,120.0,1717.0,30.0,15,7,12.0,8.0,24.0,1233.0,8,488.0,1721.0,26.0,3.0,7,50
60,53,12,2,2,18,14,31.0,1650.0,1.0,60.0,1710.0,37.0,31,7,12.0,8.0,25.0,1286.0,7,427.0,1713.0,34.0,4.0,7,50
60,55,3,2,2,18,14,22.0,1215.0,8.0,480.0,1695.0,52.0,3,5,12.0,8.0,16.0,815.0,8,488.0,1303.0,444.0,2.0,5,50
60,55,3,3,3,20,14,24.0,1325.0,6.0,360.0,1685.0,62.0,4,5,14.0,8.0,18.0,910.0,6,366.0,1276.0,471.0,3.0,5,50
60,55,3,3,4,21,14,25.0,1380.0,5.0,300.0,1680.0,67.0,5,5,15.0,8.0,19.0,949.0,7,427.0,1376.0,371.0,3.0,5,50
60,55,3,4,3,21,14,25.0,1380.0,5.0,300.0,1680.0,67.0,5,5,15.0,8.0,19.0,966.0,7,427.0,1393.0,354.0,3.0,5,50
60,55,3,4,4,22,14,26.0,1435.0,5.0,300.0,1735.0,12.0,6,5,16.0,8.0,20.0,1005.0,7,427.0,1432.0,315.0,3.0,5,50
60,55,4,2,2,18,14,23.0,1270.0,6.0,360.0,1630.0,117.0,4,5,12.0,8.0,17.0,870.0,6,366.0,1236.0,511.0,3.0,5,50
60,55,4,3,3,20,14,25.0,1380.0,5.0,300.0,1680.0,67.0,5,5,14.0,8.0,19.0,965.0,7,427.0,1392.0,355.0,3.0,5,50
60,55,4,3,4,21,14,26.0,1435.0,5.0,300.0,1735.0,12.0,6,5,15.0,8.0,20.0,1004.0,7,427.0,1431.0,316.0,3.0,5,50
60,55,4,4,3,21,14,26.0,1435.0,5.0,300.0,1735.0,12.0,6,5,15.0,8.0,20.0,1021.0,7,427.0,1448.0,299.0,3.0,5,50
60,55,4,4,4,22,14,27.0,1490.0,4.0,240.0,1730.0,17.0,7,5,16.0,8.0,21.0,1060.0,7,427.0,1487.0,260.0,3.0,5,50
60,55,5,2,2,18,14,24.0,1325.0,6.0,360.0,1685.0,62.0,4,5,12.0,8.0,18.0,925.0,6,366.0,1291.0,456.0,3.0,5,50
60,55,5,3,3,20,14,26.0,1435.0,5.0,300.0,1735.0,12.0,6,5,14.0,8.0,20.0,1020.0,7,427.0,1447.0,300.0,3.0,5,50
60,55,5,3,4,21,14,27.0,1490.0,4.0,240.0,1730.0,17.0,7,5,15.0,8.0,21.0,1059.0,7,427.0,1486.0,261.0,3.0,5,50
60,55,5,4,3,21,14,27.0,1490.0,4.0,240.0,1730.0,17.0,7,5,15.0,8.0,21.0,1076.0,7,427.0,1503.0,244.0,3.0,5,50
60,55,5,4,4,22,14,28.0,1545.0,3.0,180.0,1725.0,22.0,10,5,16.0,8.0,22.0,1115.0,8,488.0,1603.0,144.0,3.0,5,50
60,55,6,2,2,18,14,25.0,1380.0,5.0,300.0,1680.0,67.0,5,5,12.0,8.0,19.0,980.0,7,427.0,1407.0,340.0,3.0,5,50
60,55,6,3,3,20,14,27.0,1490.0,4.0,240.0,1730.0,17.0,7,5,14.0,8.0,21.0,1075.0,7,427.0,1502.0,245.0,3.0,5,50
60,55,6,3,4,21,14,28.0,1545.0,3.0,180.0,1725.0,22.0,10,5,15.0,8.0,22.0,1114.0,8,488.0,1602.0,145.0,3.0,5,50
60,55,6,4,3,21,14,28.0,1545.0,3.0,180.0,1725.0,22.0,10,5,15.0,8.0,22.0,1131.0,8,488.0,1619.0,128.0,3.0,5,50
60,55,6,4,4,22,14,29.0,1600.0,2.0,120.0,1720.0,27.0,15,5,16.0,8.0,23.0,1170.0,8,488.0,1658.0,89.0,3.0,5,50
60,55,7,2,2,18,14,26.0,1435.0,5.0,300.0,1735.0,12.0,6,5,12.0,8.0,20.0,1035.0,7,427.0,1462.0,285.0,3.0,5,50
60,55,7,3,3,20,14,28.0,1545.0,3.0,180.0,1725.0,22.0,10,5,14.0,8.0,22.0,1130.0,8,488.0,1618.0,129.0,3.0,5,50
60,55,7,3,4,21,14,29.0,1600.0,2.0,120.0,1720.0,27.0,15,5,15.0,8.0,23.0,1169.0,8,488.0,1657.0,90.0,3.0,5,50
60,55,7,4,3,21,14,29.0,1600.0,2.0,120.0,1720.0,27.0,15,5,15.0,8.0,23.0,1186.0,8,488.0,1674.0,73.0,3.0,5,50
60,55,7,4,4,22,14,30.0,1655.0,1.0,60.0,1715.0,32.0,30,5,16.0,8.0,24.0,1225.0,8,488.0,1713.0,34.0,3.0,5,50
60,55,8,2,2,18,14,27.0,1490.0,4.0,240.0,1730.0,17.0,7,5,12.0,8.0,21.0,1090.0,7,427.0,1517.0,230.0,3.0,5,50
60,55,8,3,3,20,14,29.0,1600.0,2.0,120.0,1720.0,27.0,15,5,14.0,8.0,23.0,1185.0,8,488.0,1673.0,74.0,3.0,5,50
60,55,8,3,4,21,14,30.0,1655.0,1.0,60.0,1715.0,32.0,30,5,15.0,8.0,24.0,1224.0,8,488.0,1712.0,35.0,3.0,5,50
60,55,8,4,3,21,14,30.0,1655.0,1.0,60.0,1715.0,32.0,30,5,15.0,8.0,24.0,1241.0,8,488.0,1729.0,18.0,3.0,5,50
60,55,9,2,2,18,14,28.0,1545.0,3.0,180.0,1725.0,22.0,10,5,12.0,8.0,22.0,1145.0,8,488.0,1633.0,114.0,3.0,5,50
60,55,9,3,3,20,14,30.0,1655.0,1.0,60.0,1715.0,32.0,30,5,14.0,8.0,24.0,1240.0,8,488.0,1728.0,19.0,3.0,5,50
60,55,10,2,2,18,14,29.0,1600.0,2.0,120.0,1720.0,27.0,15,5,12.0,8.0,23.0,1200.0,8,488.0,1688.0,59.0,3.0,5,50
60,55,11,2,2,18,14,30.0,1655.0,1.0,60.0,1715.0,32.0,30,5,12.0,8.0,24.0,1255.0,8,488.0,1743.0,4.0,3.0,5,50
60,58,3,2,2,18,14,22.0,1278.0,6.0,360.0,1638.0,109.0,4,2,12.0,8.0,16.0,824.0,8,488.0,1312.0,435.0,2.0,2,50
60,58,3,3,3,20,14,24.0,1394.0,5.0,300.0,1694.0,53.0,5,2,14.0,8.0,18.0,919.0,6,366.0,1285.0,462.0,3.0,2,50
60,58,3,3,4,21,14,25.0,1452.0,4.0,240.0,1692.0,55.0,7,2,15.0,8.0,19.0,958.0,7,427.0,1385.0,362.0,3.0,2,50
60,58,3,4,3,21,14,25.0,1452.0,4.0,240.0,1692.0,55.0,7,2,15.0,8.0,19.0,975.0,7,427.0,1402.0,345.0,3.0,2,50
60,58,3,4,4,22,14,26.0,1510.0,3.0,180.0,1690.0,57.0,9,2,16.0,8.0,20.0,1014.0,7,427.0,1441.0,306.0,3.0,2,50
60,58,4,2,2,18,14,23.0,1336.0,6.0,360.0,1696.0,51.0,4,2,12.0,8.0,17.0,882.0,6,366.0,1248.0,499.0,3.0,2,50
60,58,4,3,3,20,14,25.0,1452.0,4.0,240.0,1692.0,55.0,7,2,14.0,8.0,19.0,977.0,7,427.0,1404.0,343.0,3.0,2,50
60,58,4,3,4,21,14,26.0,1510.0,3.0,180.0,1690.0,57.0,9,2,15.0,8.0,20.0,1016.0,7,427.0,1443.0,304.0,3.0,2,50
60,58,4,4,3,21,14,26.0,1510.0,3.0,180.0,1690.0,57.0,9,2,15.0,8.0,20.0,1033.0,7,427.0,1460.0,287.0,3.0,2,50
60,58,4,4,4,22,14,27.0,1568.0,2.0,120.0,1688.0,59.0,14,2,16.0,8.0,21.0,1072.0,7,427.0,1499.0,248.0,3.0,2,50
60,58,5,2,2,18,14,24.0,1394.0,5.0,300.0,1694.0,53.0,5,2,12.0,8.0,18.0,940.0,6,366.0,1306.0,441.0,3.0,2,50
60,58,5,3,3,20,14,26.0,1510.0,3.0,180.0,1690.0,57.0,9,2,14.0,8.0,20.0,1035.0,7,427.0,1462.0,285.0,3.0,2,50
60,58,5,3,4,21,14,27.0,1568.0,2.0,120.0,1688.0,59.0,14,2,15.0,8.0,21.0,1074.0,7,427.0,1501.0,246.0,3.0,2,50
60,58,5,4,3,21,14,27.0,1568.0,2.0,120.0,1688.0,59.0,14,2,15.0,8.0,21.0,1091.0,7,427.0,1518.0,229.0,3.0,2,50
60,58,5,4,4,22,14,28.0,1626.0,2.0,120.0,1746.0,1.0,14,2,16.0,8.0,22.0,1130.0,8,488.0,1618.0,129.0,3.0,2,50
60,58,6,2,2,18,14,25.0,1452.0,4.0,240.0,1692.0,55.0,7,2,12.0,8.0,19.0,998.0,7,427.0,1425.0,322.0,3.0,2,50
60,58,6,3,3,20,14,27.0,1568.0,2.0,120.0,1688.0,59.0,14,2,14.0,8.0,21.0,1093.0,7,427.0,1520.0,227.0,3.0,2,50
60,58,6,3,4,21,14,28.0,1626.0,2.0,120.0,1746.0,1.0,14,2,15.0,8.0,22.0,1132.0,8,488.0,1620.0,127.0,3.0,2,50
60,58,6,4,3,21,14,28.0,1626.0,2.0,120.0,1746.0,1.0,14,2,15.0,8.0,22.0,1149.0,8,488.0,1637.0,110.0,3.0,2,50
60,58,6,4,4,22,14,29.0,1684.0,1.0,60.0,1744.0,3.0,29,2,16.0,8.0,23.0,1188.0,8,488.0,1676.0,71.0,3.0,2,50
60,58,7,2,2,18,14,26.0,1510.0,3.0,180.0,1690.0,57.0,9,2,12.0,8.0,20.0,1056.0,7,427.0,1483.0,264.0,3.0,2,50
60,58,7,3,3,20,14,28.0,1626.0,2.0,120.0,1746.0,1.0,14,2,14.0,8.0,22.0,1151.0,8,488.0,1639.0,108.0,3.0,2,50
60,58,7,3,4,21,14,29.0,1684.0,1.0,60.0,1744.0,3.0,29,2,15.0,8.0,23.0,1190.0,8,488.0,1678.0,69.0,3.0,2,50
60,58,7,4,3,21,14,29.0,1684.0,1.0,60.0,1744.0,3.0,29,2,15.0,8.0,23.0,1207.0,8,488.0,1695.0,52.0,3.0,2,50
60,58,8,2,2,18,14,27.0,1568.0,2.0,120.0,1688.0,59.0,14,2,12.0,8.0,21.0,1114.0,7,427.0,1541.0,206.0,3.0,2,50
60,58,8,3,3,20,14,29.0,1684.0,1.0,60.0,1744.0,3.0,29,2,14.0,8.0,23.0,1209.0,8,488.0,1697.0,50.0,3.0,2,50
60,58,9,2,2,18,14,28.0,1626.0,2.0,120.0,1746.0,1.0,14,2,12.0,8.0,22.0,1172.0,8,488.0,1660.0,87.0,3.0,2,50
60,58,10,2,2,18,14,29.0,1684.0,1.0,60.0,1744.0,3.0,29,2,12.0,8.0,23.0,1230.0,8,488.0,1718.0,29.0,3.0,2,50
60,59,3,2,2,18,14,22.0,1299.0,6.0,360.0,1659.0,88.0,4,1,12.0,8.0,16.0,827.0,8,488.0,1315.0,432.0,2.0,1,50
60,59,3,3,3,20,14,24.0,1417.0,5.0,300.0,1717.0,30.0,5,1,14.0,8.0,18.0,922.0,6,366.0,1288.0,459.0,3.0,1,50
60,59,3,3,4,21,14,25.0,1476.0,4.0,240.0,1716.0,31.0,7,1,15.0,8.0,19.0,961.0,7,427.0,1388.0,359.0,3.0,1,50
60,59,3,4,3,21,14,25.0,1476.0,4.0,240.0,1716.0,31.0,7,1,15.0,8.0,19.0,978.0,7,427.0,1405.0,342.0,3.0,1,50
60,59,3,4,4,22,14,26.0,1535.0,3.0,180.0,1715.0,32.0,9,1,16.0,8.0,20.0,1017.0,7,427.0,1444.0,303.0,3.0,1,50
60,59,4,2,2,18,14,23.0,1358.0,6.0,360.0,1718.0,29.0,4,1,12.0,8.0,17.0,886.0,6,366.0,1252.0,495.0,3.0,1,50
60,59,4,3,3,20,14,25.0,1476.0,4.0,240.0,1716.0,31.0,7,1,14.0,8.0,19.0,981.0,7,427.0,1408.0,339.0,3.0,1,50
60,59,4,3,4,21,14,26.0,1535.0,3.0,180.0,1715.0,32.0,9,1,15.0,8.0,20.0,1020.0,7,427.0,1447.0,300.0,3.0,1,50
60,59,4,4,3,21,14,26.0,1535.0,3.0,180.0,1715.0,32.0,9,1,15.0,8.0,20.0,1037.0,7,427.0,1464.0,283.0,3.0,1,50
60,59,4,4,4,22,14,27.0,1594.0,2.0,120.0,1714.0,33.0,14,1,16.0,8.0,21.0,1076.0,7,427.0,1503.0,244.0,3.0,1,50
60,59,5,2,2,18,14,24.0,1417.0,5.0,300.0,1717.0,30.0,5,1,12.0,8.0,18.0,945.0,6,366.0,1311.0,436.0,3.0,1,50
60,59,5,3,3,20,14,26.0,1535.0,3.0,180.0,1715.0,32.0,9,1,14.0,8.0,20.0,1040.0,7,427.0,1467.0,280.0,3.0,1,50
60,59,5,3,4,21,14,27.0,1594.0,2.0,120.0,1714.0,33.0,14,1,15.0,8.0,21.0,1079.0,7,427.0,1506.0,241.0,3.0,1,50
60,59,5,4,3,21,14,27.0,1594.0,2.0,120.0,1714.0,33.0,14,1,15.0,8.0,21.0,1096.0,7,427.0,1523.0,224.0,3.0,1,50
60,59,5,4,4,22,14,28.0,1653.0,1.0,60.0,1713.0,34.0,28,1,16.0,8.0,22.0,1135.0,8,488.0,1623.0,124.0,3.0,1,50
60,59,6,2,2,18,14,25.0,1476.0,4.0,240.0,1716.0,31.0,7,1,12.0,8.0,19.0,1004.0,7,427.0,1431.0,316.0,3.0,1,50
60,59,6,3,3,20,14,27.0,1594.0,2.0,120.0,1714.0,33.0,14,1,14.0,8.0,21.0,1099.0,7,427.0,1526.0,221.0,3.0,1,50
60,59,6,3,4,21,14,28.0,1653.0,1.0,60.0,1713.0,34.0,28,1,15.0,8.0,22.0,1138.0,8,488.0,1626.0,121.0,3.0,1,50
60,59,6,4,3,21,14,28.0,1653.0,1.0,60.0,1713.0,34.0,28,1,15.0,8.0,22.0,1155.0,8,488.0,1643.0,104.0,3.0,1,50
60,59,7,2,2,18,14,26.0,1535.0,3.0,180.0,1715.0,32.0,9,1,12.0,8.0,20.0,1063.0,7,427.0,1490.0,257.0,3.0,1,50
60,59,7,3,3,20,14,28.0,1653.0,1.0,60.0,1713.0,34.0,28,1,14.0,8.0,22.0,1158.0,8,488.0,1646.0,101.0,3.0,1,50
60,59,8,2,2,18,14,27.0,1594.0,2.0,120.0,1714.0,33.0,14,1,12.0,8.0,21.0,1122.0,7,427.0,1549.0,198.0,3.0,1,50
60,59,9,2,2,18,14,28.0,1653.0,1.0,60.0,1713.0,34.0,28,1,12.0,8.0,22.0,1181.0,8,488.0,1669.0,78.0,3.0,1,50
